Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú,Môn chính
DCQ,7310205,Quản lý nhà nước,A00;D01;D11;D14,15,2021,,
DCQ,7310205,Quản lý nhà nước,C00;D01;D11;D14,15,2022,,
DCQ,7310205,Quản lý nhà nước,A00;D01;D11;D14,15,2023,,
DCQ,7310205,Quản lý nhà nước,C00;D01;D14;D15,16,2024,,
DCQ,7310205,Quản lý nhà nước,C00;D01;D14;D15,16,2025,,
DCQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,15,2019,,
DCQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,15,2020,,
DCQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,15,2021,,
DCQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,15,2022,,
DCQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,15,2023,,
DCQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,16,2024,,
DCQ,7340101,Quản trị kinh doanh,D01;X02;X25;X53,16,2025,,
DCQ,7340116,Bất động sản,A00;A01;C00;D01,15,2019,,
DCQ,7340116,Bất động sản,A00;A01;C00;D01,15,2020,,
DCQ,7340116,Bất động sản,A00;A01;C00;D01,15,2021,,
DCQ,7340116,Bất động sản,A00;A01;C00;D01,15,2022,,
DCQ,7340116,Bất động sản,A00;A01;C00;D01,15,2023,,
DCQ,7340116,Bất động sản,A00;A01;C00;D01,16,2024,,
DCQ,7340116,Bất động sản,C00;D01;X02;X25,16,2025,,
DCQ,7340201,Tài chính Ngân hàng,A00;A01;D01;D07,15,2019,,
DCQ,7340201,Tài chính ngân hàng,A00;A01;D01;D07,15,2020,,
DCQ,7340201,Tài chính ngân hàng,A00;A01;D01;D07,15,2021,,
DCQ,7340201,Tài chính ngân hàng,A00;A01;D01;D07,15,2022,,
DCQ,7340201,Tài chính ngân hàng,A00;A01;D01;D07,15,2023,,
DCQ,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,16,2024,,
DCQ,7340201,Tài chính - ngân hàng,D01;X02;X25;X53,16,2025,,
DCQ,7340301,Kế toán,A00;A01;D01;D07,15,2019,,
DCQ,7340301,Kế toán,A00;A01;D01;D07,15,2020,,
DCQ,7340301,Kế toán,A00;A01;D01;D07,15,2021,,
DCQ,7340301,Kế toán,A00;A01;D01;D07,15,2022,,
DCQ,7340301,Kế toán,A00;A01;D01;D07,15,2023,,
DCQ,7340301,Kế toán,A00;A01;D01;D07,16,2024,,
DCQ,7340301,Kế toán,D01;X02;X25;X53,16,2025,,
DCQ,7380107,Luật kinh tế,A00;A01;C00;D01,15,2019,,
DCQ,7380107,Luật kinh tế,A00;A01;C00;D01,15,2020,,
DCQ,7380107,Luật kinh tế,A00;A01;C00;D01,15,2021,,
DCQ,7380107,Luật kinh tế,A00;A01;C00;D01,15,2022,,
DCQ,7380107,Luật kinh tế,A00;A01;C00;D01,15,2023,,
DCQ,7380107,Luật kinh tế,A00;C00;D01;D14,16,2024,,
DCQ,7380107,Luật kinh tế,C00;D01;D14;X25,18,2025,,
DCQ,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,15,2019,,
DCQ,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,15,2020,,
DCQ,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,15,2021,,
DCQ,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,15,2022,,
DCQ,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,15,2023,,
DCQ,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,16,2024,,
DCQ,7480103,Kỹ thuật phần mềm,A00;X02;X18;X26,16,2025,,
DCQ,7480201,Công nghệ thông tin,A00;A01;D01;D07,14,2019,,
DCQ,7480201,Công nghệ Thông tin,A00;A01;D01;D07,15,2020,,
DCQ,7480201,Công nghệ Thông tin,A00;A01;D01;D07,15,2021,,
DCQ,7480201,Công nghệ Thông tin,A00;A01;D01;D07,15,2022,,
DCQ,7480201,Công nghệ Thông tin,A00;A01;D01;D07,15,2023,,
DCQ,7480201,Công nghệ thông tin,A00;A01;D01;D07,16,2024,,
DCQ,7480201,Công nghệ thông tin,A00;X02;X18;X26,16,2025,,
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,15,2019,,
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,15,2020,,
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,15,2021,,
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,15,2022,,
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,15,2023,,
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,16,2024,,
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;X04;X07,16,2025,,
DCQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;C00;D01,15,2019,,
DCQ,7510605,Logistic và quản lý chuỗi cung ứng,A00;A01;C00;D01,15,2020,,
DCQ,7510605,Logistic và quản lý chuỗi cung ứng,A00;A01;C00;D01,15,2021,,
DCQ,7510605,Logistic và quản lý chuỗi cung ứng,A00;A01;C00;D01,15,2022,,
DCQ,7510605,Logistic và quản lý chuỗi cung ứng,A00;A01;D01;D07,15,2023,,
DCQ,7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01;D07,16,2024,,
DCQ,7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01;X22,16,2025,,
DCQ,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;C00;D01,15,2019,,
DCQ,7810103,Quản trị dịch vụ Du lịch và Lữ hành,A00;A01;C00;D01,15,2020,,
DCQ,7810103,Quản trị dịch vụ Du lịch và Lữ hành,A00;A01;C00;D01,15,2021,,
DCQ,7810103,Quản trị dịch vụ Du lịch và Lữ hành,A00;A01;C00;D01,15,2022,,
DCQ,7810103,Quản trị dịch vụ Du lịch và Lữ hành,A00;A01;C00;D01,15,2023,,
DCQ,7810103,Quản trị dịch vụ du lịch và lữ hành,C00;D01;D14;D15,16,2024,,
DCQ,7810103,Quản trị dịch vụ du lịch và lữ hành,C00;D01;D14;D15,16,2025,,
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,19.75,2019,64 (học bạ),
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,22,2020,,
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,23.5,2021,,
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,23.5,2022,,
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,21,2023,,
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,23,2024,,
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,23.75,2025,,
DCT,7340101,Quản trị kinh doanh,A00;A01;D01;D10,19,2019,64 (học bạ),
DCT,7340101,Quản trị Kinh doanh,A00;A01;D01;D10,22,2020,,
DCT,7340101,Quản trị kinh doanh,A00;A01;D01;D10,23.75,2021,,
DCT,7340101,Quản trị kinh doanh,A00;A01;D01;D10,23,2022,,
DCT,7340101,Quản trị kinh doanh,A00;A01;D01;D10,21,2023,,
DCT,7340101,Quản trị kinh doanh,A00;A01;D01;D10,23,2024,,
DCT,7340101,Quản trị kinh doanh,A00;A01;C01;D01,23,2025,,
DCT,7340120,Kinh doanh quốc tế,A00;A01;D01;D10,18,2019,60 (học bạ),
DCT,7340120,Kinh doanh quốc tế,A00;A01;D01;D10,20,2020,,
DCT,7340120,Kinh doanh quốc tế,A00;A01;D01;D10,23.5,2021,,
DCT,7340120,Kinh doanh quốc tế,A00;A01;D01;D10,23.5,2022,,
DCT,7340120,Kinh doanh quốc tế,A00;A01;D01;D10,21.5,2023,,
DCT,7340120,Kinh doanh quốc tế,A00;A01;D01;D10,23.25,2024,,
DCT,7340120,Kinh doanh quốc tế,A00;A01;C01;D01,23.5,2025,,
DCT,7340201,Tài chính ngân hàng,A00;A01;D01;D10,18,2019,62(học bạ),
DCT,7340201,Tài chính - Ngân hàng,A00;A01;D01;D10,20,2020,,
DCT,7340201,Tài chính ngân hàng,A00;A01;D01;D10,22.75,2021,,
DCT,7340201,Tài chính ngân hàng,A00;A01;D01;D10,23.5,2022,,
DCT,7340201,Tài chính ngân hàng,A00;A01;D01;D10,20.5,2023,,
DCT,7340201,Tài chính ngân hàng,A00;A01;D01;D10,23,2024,,
DCT,7340201,Tài chính ngân hàng,A00;A01;C01;D01,23.5,2025,,
DCT,7340301,Kế toán,A00;A01;D01;D10,18,2019,62(học bạ),
DCT,7340301,Kế toán,A00;A01;D01;D10,20,2020,,
DCT,7340301,Kế toán,A00;A01;D01;D10,22.75,2021,,
DCT,7340301,Kế toán,A00;A01;D01;D10,23.5,2022,,
DCT,7340301,Kế toán,A00;A01;D01;D10,20,2023,,
DCT,7340301,Kế toán,A00;A01;D01;D10,22.5,2024,,
DCT,7340301,Kế toán,A00;A01;C01;D01,22.5,2025,,
DCT,7380107,Luật kinh tế,A00;A01;D01;D10,17.05,2019,60 (học bạ),
DCT,7380107,Luật Kinh tế,A00;A01;D01;D10,19,2020,,
DCT,7380107,Luật kinh tế,A00;A01;D01;D10,21.5,2021,,
DCT,7380107,Luật kinh tế,A00;A01;D01;D10,23,2022,,
DCT,7380107,Luật kinh tế,A00;A01;D01;D15,19,2023,,
DCT,7380107,Luật kinh tế,A00;A01;D01;D15,22.75,2024,,
DCT,7380107,Luật kinh tế,C00;C03;C14;D01,24,2025,,
DCT,7420201,Công nghệ sinh học,A00;A01;B00;D07,16.05,2019,60 (học bạ),
DCT,7420201,Công nghệ Sinh học,A00;A01;B00;D07,16.5,2020,,
DCT,7420201,"Công nghệ sinh học (CNSH Công nghiệp, CNSH Nông nghiệp, CNSH Y Dược)",A00;A01;B00;D07,16.5,2021,,
DCT,7420201,Công nghệ sinh học,A00;A01;B00;D07,21,2022,,
DCT,7420201,Công nghệ sinh học,A00;A01;B00;D07,16,2023,,
DCT,7420201,Công nghệ sinh học,A00;A01;B00;D07,17.75,2024,,
DCT,7420201,Công nghệ sinh học,A00;B00;B08;D07,18.5,2025,,
DCT,7480201,Công nghệ thông tin,A00;A01;D01;D07,16.5,2019,62 (học bạ),
DCT,7480201,Công nghệ Thông tin,A00;A01;D01;D07,19,2020,,
DCT,7480201,Công nghệ thông tin,A00;A01;D01;D07,22.5,2021,,
DCT,7480201,Công nghệ thông tin,A00;A01;D01;D07,23.5,2022,,
DCT,7480201,Công nghệ thông tin,A00;A01;D01;D07,21,2023,,
DCT,7480201,Công nghệ thông tin,A00;A01;D01;D07,23,2024,,
DCT,7480201,Công nghệ thông tin,A00;C01;D01;X26,23.25,2025,,
DCT,7480202,An toàn thông tin,A00;A01;D01;D07,15.05,2019,54 (học bạ),
DCT,7480202,An toàn thông tin,A00;A01;D01;D07,15,2020,,
DCT,7480202,An toàn thông tin,A00;A01;D01;D07,16,2021,,
DCT,7480202,An toàn thông tin,A00;A01;D01;D07,22.25,2022,,
DCT,7480202,An toàn thông tin,A00;A01;D01;D07,16.5,2023,,
DCT,7480202,An toàn thông tin,A00;A01;D01;D07,20,2024,,
DCT,7480202,An toàn thông tin,A00;C01;D01;X26,22,2025,,
DCT,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,16,2019,54 (học bạ),
DCT,7510202,Công nghệ Chế tạo máy,A00;A01;D01;D07,16,2020,,
DCT,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,16,2021,,
DCT,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,17.25,2022,,
DCT,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,16,2023,,
DCT,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,18,2024,,
DCT,7510202,Công nghệ chế tạo máy,A00;A01;C01;D01,21.25,2025,,
DCT,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,16,2019,54 (học bạ),
DCT,7510203,Công nghệ Kỹ thuật Cơ điện tử,A00;A01;D01;D07,16,2020,,
DCT,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,16,2021,,
DCT,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,21,2022,,
DCT,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,16,2023,,
DCT,7510203,Công nghệ kỹ thuật - cơ điện tử,A00;A01;D01;D07,18.5,2024,,
DCT,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;C01;D01,22,2025,,
DCT,7510301,Công nghệ kỹ thuật điện - điện tử,A00;A01;D01;D07,16,2019,58 (học bạ),
DCT,7510301,Công nghệ Kỹ thuật Điện - Điện tử,A00;A01;D01;D07,16,2020,,
DCT,7510301,Công nghệ kỹ thuật điện - điện tử,A00;A01;D01;D07,17,2021,,
DCT,7510301,Công nghệ kỹ thuật điện - điện tử,A00;A01;D01;D07,21,2022,,
DCT,7510301,Công nghệ kỹ thuật điện - điện tử,A00;A01;D01;D07,16,2023,,
DCT,7510301,Công nghệ kỹ thuật Điện;Điện tử,A00;A01;D01;D07,18,2024,,
DCT,7510301,Công nghệ kỹ thuật điện - điện tử,A00;A01;C01;D01,21.5,2025,,
DCT,7510303,Công nghệ kỹ thuật ĐKvà tự động hóa,A00;A01;D01;D07,16,2019,54 (học bạ),
DCT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,16,2020,,
DCT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,17,2021,,
DCT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,21,2022,,
DCT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,16.5,2023,,
DCT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,18.75,2024,,
DCT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;C01;D01,22.25,2025,,
DCT,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,16.1,2019,60 (học bạ),
DCT,7510401,Công nghệ Kỹ thuật Hóa học,A00;A01;B00;D07,16,2020,,
DCT,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,16,2021,,
DCT,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,17.25,2022,,
DCT,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,16,2023,,
DCT,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,17,2024,,
DCT,7510401,Công nghệ kỹ thuật hóa học,A00;B00;B08;D07,18,2025,,
DCT,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D07,16.05,2019,54 (học bạ),
DCT,7510406,Công nghệ Kỹ thuật Môi trường,A00;A01;B00;D07,17,2020,,
DCT,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D07,16,2021,,
DCT,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D07,16,2022,,
DCT,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D07,16,2023,,
DCT,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D07,17,2024,,
DCT,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D07,17,2025,,
DCT,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,20.25,2019,66 (học bạ),
DCT,7540101,Công nghệ Thực phẩm,A00;A01;B00;D07,22.5,2020,,
DCT,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,24,2021,,
DCT,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,22.5,2022,,
DCT,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,21,2023,,
DCT,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,23,2024,,
DCT,7540101,Công nghệ thực phẩm,A00;B00;B08;D07,23,2025,,
DCT,7540105,Công nghệ chế biến thủy sản,A00;A01;B00;D07,15,2019,54 (học bạ),
DCT,7540105,Công nghệ Chế biến Thủy sản,A00;A01;B00;D07,15,2020,,
DCT,7540105,Công nghệ chế biến thủy sản,A00;A01;B00;D07,16,2021,,
DCT,7540105,Công nghệ chế biến thủy sản,A00;A01;B00;D07,16,2022,,
DCT,7540105,Công nghệ chế biến thủy sản,A00;A01;B00;D07,16,2023,,
DCT,7540105,Công nghệ chế biến thủy sản,A00;A01;B00;D07,17,2024,,
DCT,7540105,Công nghệ chế biến thủy sản,A00;B00;B08;D07,17,2025,,
DCT,7540204,"Công nghệ dệt, may",A00;A01;D01;D07,16.5,2019,58 (học bạ),
DCT,7540204,"Công nghệ dệt, may",A00;A01;D01;D07,17,2020,,
DCT,7540204,"Công nghệ dệt, may",A00;A01;D01;D07,17,2021,,
DCT,7540204,"Công nghệ dệt, may",A00;A01;D01;D07,19.75,2022,,
DCT,7540204,"Công nghệ dệt, may",A00;A01;D01;D07,16,2023,,
DCT,7540204,Công nghệ dệt; may,A00;A01;D01;D07,17,2024,,
DCT,7540204,"Công nghệ dệt, may",A00;A01;C01;D01,17,2025,,
DCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D10,18,2019,60 (học bạ),
DCT,7810103,Quản trị Dịch vụ Du lịch và Lữ hành,A00;A01;D01;D10,19,2020,,
DCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D10,22.5,2021,,
DCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D10,23,2022,,
DCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D15,18,2023,,
DCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D15,21,2024,,
DCT,7810103,Quản trị dịch vụ du lịch và lữ hành,C00;C03;D01;D15,24,2025,,
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00;A01;D01;D10,20,2019,62 (học bạ),
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00;A01;D01;D10,22,2020,,
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00;A01;D01;D10,22.5,2021,,
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00;A01;D01;D10,22.5,2022,,
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00;A01;D01;D15,18,2023,,
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00;A01;D01;D15,21,2024,,
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,C00;C03;D01;D15,23.5,2025,,
DCT,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,16,2019,54 (học bạ),
DCT,7850101,Quản lý tài nguyên môi trường,A00;A01;B00;D07,17,2020,,
DCT,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,16,2021,,
DCT,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,16,2022,,
DCT,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,16,2023,,
DCT,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,17,2024,,
DCT,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,17,2025,,
DCV,7340301,Kế toán,A00;A01;D01;D07,13.75,2019,,
DCV,7340301,Kế toán,A00;A01;D01;D07,15,2020,,
DCV,7340301,Kế toán,A00;A01;D01;D07,16.1,2021,,
DCV,7340301,Kế toán,A00;A01;D01;D07,15,2022,,
DCV,7340301,Kế toán,A00;A01;D01;D07,15,2023,,
DCV,7340301,Kế toán,A00;A01;D01;D07,20,2024,,
DCV,7340301,Kế toán,A00;A01;C01;C02;D01;D07;X02;X03,25.5,2025,,
DCV,7480201,Công nghệ thông tin,A00;A01;D01;D07,13.6,2019,,
DCV,7480201,Công nghệ thông tin,A00;A01;D01;D07,15,2020,,
DCV,7480201,Công nghệ thông tin,A00;A01;D01;D07,15.5,2021,,
DCV,7480201,Công nghệ thông tin,A00;A01;D01;D07,15,2022,,
DCV,7480201,Công nghệ thông tin,A00;A01;D01;D07,15,2023,,
DCV,7480201,Công nghệ thông tin,A00;A01;D01;D07,20,2024,,
DCV,7480201,Công nghệ thông tin,A00;A01;C01;C02;D01;D07;X02;X03,15,2025,,
DCV,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D07,13.5,2019,,
DCV,7510301,Công nghệ Kỹ thuật Điện - Điện tử,A00;A01;D01;D07,15,2020,,
DCV,7510301,Công nghệ kỹ thuật điện - điện tử,A00;A01;D01;D07,15.2,2021,,
DCV,7510301,Công nghệ kỹ thuật điện - điện tử,A00;A01;D01;D07,15,2022,,
DCV,7510301,"Công nghệ kỹ thuật Điện, Điện tử",A00;A01;D01;D07,15,2023,,
DCV,7510301,Công nghệ kỹ thuật Điện - Điện tử,A00;A01;D01;D07,20,2024,,
DCV,7510301,Công nghệ kỹ thuật điện điện tử,A00;A01;C01;C02;D01;D07;X02;X03,15,2025,,
DCV,7810201,Quản trị khách sạn,A00;C00;D01;D15,13.75,2019,,
DCV,7810201,Quản trị khách sạn,A00;C00;D01;D15,15,2020,,
DCV,7810201,Quản trị khách sạn,A00;C00;D01;D15,16,2021,,
DCV,7810201,Quản trị khách sạn,A00;C00;D01;D15,15,2022,,
DCV,7810201,Quản trị khách sạn,A00;C00;D01;D15,15,2023,,
DCV,7810201,Quản trị khách sạn,A00;C00;D01;D15,25,2024,,
DCV,7810201,Quản trị khách sạn,A00;C00;C03;C20;D01;D10;D15;X01,28.5,2025,,
DDF,7140231,Sư phạm Tiếng Anh,D01,23.63,2019,N1 >=8.8; TTNV <= 2,
DDF,7140231,Sư phạm tiếng Anh,D01,26.4,2020,N1 >= 9; TTNV <= 1,
DDF,7140231,Sư phạm tiếng Anh,D01,27.45,2021,,
DDF,7140231,Sư phạm tiếng Anh,D01,26.34,2022,,
DDF,7140231,Sư phạm tiếng Anh,D01,27.17,2023,N1 ≥ 9.6;TTNV ≤ 4,
DDF,7140231,Sư phạm tiếng Anh,D01,27.24,2024,,
DDF,7140231,Sư phạm tiếng Anh,A01;D01;D09;D14,27.1,2025,,
DDF,7140233,Sư phạm Tiếng Pháp,D01;D03;D78;D96,16.54,2019,TTNV <= 3,
DDF,7140233,Sư phạm tiếng Pháp,D01;D03;D78;D96,17.72,2020,TTNV <= 1,
DDF,7140233,Sư phạm tiếng Pháp,D01;D03;D10;D15,21,2021,,
DDF,7140233,Sư phạm tiếng Pháp,D01;D03;D78;D96,21.68,2022,,
DDF,7140233_D03,Sư phạm tiếng Pháp,D03,21.79,2023,TTNV ≤ 1,
DDF,7140233_D01,Sư phạm tiếng Pháp,D01,22,2023,,
DDF,7140233_D78,Sư phạm tiếng Pháp,D78,22,2023,,
DDF,7140233_D96,Sư phạm tiếng Pháp,D96,22,2023,,
DDF,7140233,Sư phạm tiếng Pháp,D01;D03;D78;D96,23.07,2024,,
DDF,7140233,Sư phạm tiếng Pháp,D01;D03;D09;D10;D14;D15,21.45,2025,,
DDF,7140234,Sư phạm Tiếng Trung Quốc,D01;D04;D78;D96,22.54,2019,TTNV <= 1,
DDF,7140234,Sư phạm tiếng Trung,D01;D04;D78;D96,24.15,2020,TTNV <= 2,
DDF,7140234,Sư phạm tiếng Trung,D01;D03;D10;D15,25.6,2021,,
DDF,7140234,Sư phạm tiếng Trung Quốc,D01;D04;D78;D96,23.73,2022,,
DDF,7140234_D04,Sư phạm tiếng Trung Quốc,D04,24.48,2023,TTNV ≤ 9,
DDF,7140234_D01,Sư phạm tiếng Trung Quốc,D01,24.98,2023,,
DDF,7140234_D78,Sư phạm tiếng Trung Quốc,D78,24.98,2023,,
DDF,7140234_D96,Sư phạm tiếng Trung Quốc,D96,24.98,2023,,
DDF,7140234,Sư phạm tiếng Trung Quốc,D01;D04;D78;D96,26.09,2024,,
DDF,7140234,Sư phạm tiếng Trung Quốc,D01;D04;D09;D10;D14;D15,27.25,2025,,
DDF,7220201,Ngôn ngữ Anh,D01,22.33,2019,N1 >=7.6; TTNV <= 1,
DDF,7220201,Ngôn ngữ Anh,D01,23.64,2020,N1 >= 7; TTNV <= 4,
DDF,7220201,Ngôn ngữ Anh,A01;D01;D10;D15,25.58,2021,,
DDF,7220201,Ngôn ngữ Anh,A01;D01;D78;D96,22.74,2022,,
DDF,7220201,Ngôn ngữ Anh,A01;D01;D78;D96,23.22,2023,N1 ≥ 7.2;TTNV ≤ 2,
DDF,7220201,Ngôn ngữ Anh,A01;D01;D78;D96,23.58,2024,,
DDF,7220201,Ngôn ngữ Anh,A01;D01;D07;D09;D10;D14,20.35,2025,,
DDF,7220202,Ngôn ngữ Nga,D01;D02;D78;D96,18.13,2019,TTNV <= 4,
DDF,7220202,Ngôn ngữ Nga,D01;D02;D78;D96,15.03,2020,TTNV <= 4,
DDF,7220202,Ngôn ngữ Nga,D01;D02;D10;D14,18.58,2021,,
DDF,7220202,Ngôn ngữ Nga,D01;D02;D78;D96,15.1,2022,,
DDF,7220202_D01,Ngôn ngữ Nga,D01,15.54,2023,,
DDF,7220202_D78,Ngôn ngữ Nga,D78,15.54,2023,,
DDF,7220202_D96,Ngôn ngữ Nga,D96,15.54,2023,,
DDF,7220202_D02,Ngôn ngữ Nga,D02,15.04,2023,TTNV ≤ 5,
DDF,7220202,Ngôn ngữ Nga,D01;D02;D78;D96,18.38,2024,,
DDF,7220202,Ngôn ngữ Nga,D01;D02;D09;D10;D14;D15,17.25,2025,,
DDF,7220203,Ngôn ngữ Pháp,D01;D03;D78;D96,19.28,2019,TTNV <= 4,
DDF,7220203,Ngôn ngữ Pháp,D01;D03;D78;D96,20.05,2020,TTNV <= 3,
DDF,7220203,Ngôn ngữ Pháp,D01;D03;D10;D15,22.34,2021,,
DDF,7220203,Ngôn ngữ Pháp,D01;D03;D78;D96,15.44,2022,,
DDF,7220203_D03,Ngôn ngữ Pháp,D03,20.58,2023,TTNV ≤ 4,
DDF,7220203_D01,Ngôn ngữ Pháp,D01,21.08,2023,,
DDF,7220203_D78,Ngôn ngữ Pháp,D78,21.08,2023,,
DDF,7220203_D96,Ngôn ngữ Pháp,D96,21.08,2023,,
DDF,7220203,Ngôn ngữ Pháp,D01;D03;D78;D96,21.09,2024,,
DDF,7220203,Ngôn ngữ Pháp,D01;D03;D09;D10;D14;D15,18.3,2025,,
DDF,7220204,Ngôn ngữ Trung Quốc,D01;D04;D78;D83,23.34,2019,TTNV <= 2,
DDF,7220204,Ngôn ngữ Trung Quốc,D01;D04;D78;D83,24.53,2020,TTNV <= 8,
DDF,7220204,Ngôn ngữ Trung Quốc,D01;D04;D15;D45,25.83,2021,,
DDF,7220204,Ngôn ngữ Trung Quốc,D01;D04;D78;D83,24.43,2022,,
DDF,7220204_D04,Ngôn ngữ Trung Quốc,D04,24.78,2023,TTNV ≤ 1,
DDF,7220204_D83,Ngôn ngữ Trung Quốc,D83,24.78,2023,TTNV ≤ 1,
DDF,7220204_D01,Ngôn ngữ Trung Quốc,D01,25.28,2023,,
DDF,7220204_D78,Ngôn ngữ Trung Quốc,D78,25.28,2023,,
DDF,7220204,Ngôn ngữ Trung Quốc,D01;D04;D78;D83,25.11,2024,,
DDF,7220204,Ngôn ngữ Trung Quốc,D01;D04;D14;D15;D45;D65,23.65,2025,,
DDF,7220209,Ngôn ngữ Nhật,D01;D06,22.86,2019,TTNV <= 1,
DDF,7220209,Ngôn ngữ Nhật,D01;D06,24.03,2020,TTNV <= 2,
DDF,7220209,Ngôn ngữ Nhật,D01;D06;D10,25.5,2021,,
DDF,7220209,Ngôn ngữ Nhật,D01;D06,21.61,2022,,
DDF,7220209,Ngôn ngữ Nhật,D06,23.13,2023,TTNV ≤ 1,
DDF,7220209,Ngôn ngữ Nhật,D01;D06,22.6,2024,,
