Mã trường,Mã ngành,Tên ngành,Tổ hợp môn năm 2019,Tổ hợp môn năm 2020,Tổ hợp môn năm 2021,Tổ hợp môn năm 2022,Tổ hợp môn năm 2023,Tổ hợp môn năm 2024,Điểm chuẩn năm 2019,Điểm chuẩn năm 2020,Điểm chuẩn năm 2021,Điểm chuẩn năm 2022,Điểm chuẩn năm 2023,Điểm chuẩn năm 2024
DCN,7210404,Thiết kế thời trang,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,20.35,22.8,24.55,24.2,23.84,23.56
DCN,7220201,Ngôn ngữ Anh,D01,D01,D01,D01,D01,D01,21.05,22.73,25.89,24.09,24.3,24.68
DCN,7220204,Ngôn ngữ Trung Quốc,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,21.5,23.29,26.19,24.73,24.86,25.58
DCN,7220210,Ngôn ngữ Hàn Quốc,D01;DD2,D01;DD2,D01;DD2,D01;DD2,D01;DD2,DD2;D01,21.23,23.44,26.45,24.55,24.92,24.86
DCN,7310104,Kinh tế đầu tư,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,18.95,22.6,25.05,24.5,24.45,24.64
DCN,7340101,Quản trị kinh doanh,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.5,23.55,25.3,24.55,24.21,24.31
DCN,7340115,Marketing,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,21.65,24.9,26.1,25.6,25.24,25.33
DCN,7340201,Tài chính - Ngân hàng,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.2,23.45,25.45,24.7,24.4,24.74
DCN,7340301,Kế toán,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.0,22.75,24.75,23.95,23.8,24.01
DCN,7340302,Kiểm toán,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,19.3,22.3,25.0,24.3,24.03,24.45
DCN,7340404,Quản trị nhân lực,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.65,24.2,25.65,24.95,24.59,24.8
DCN,7340406,Quản trị văn phòng,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,19.3,22.2,24.5,24.0,23.09,24.01
DCN,7480101,Khoa học máy tính,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,21.15,24.7,25.65,25.65,25.05,25.32
DCN,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,19.65,23.1,25.05,24.65,24.17,24.35
DCN,7480103,Kỹ thuật phần mềm,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,21.05,24.3,25.4,25.35,24.54,24.68
DCN,7480104,Hệ thống thông tin,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,20.2,23.5,25.25,25.15,24.31,24.44
DCN,7480108,Công nghệ kỹ thuật máy tính,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,20.5,24.0,25.1,24.7,24.3,24.55
DCN,7480201,Công nghệ thông tin,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,22.8,25.6,26.05,26.15,25.19,25.22
DCN,7510201,Công nghệ kỹ thuật cơ khí,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,20.85,23.9,24.35,23.25,23.42,24.35
DCN,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,22.35,25.3,25.35,24.95,24.63,25.41
DCN,7510205,Công nghệ kỹ thuật ô tô,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,22.1,25.1,25.25,24.7,24.26,24.82
DCN,7510206,Công nghệ kỹ thuật nhiệt,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,19.15,22.45,23.9,20.0,22.15,23.57
DCN,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,20.9,24.1,24.6,23.55,23.81,24.51
DCN,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,19.75,23.2,24.25,23.05,23.65,24.4
DCN,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,23.1,26.0,26.0,25.85,25.47,26.05
DCN,7510401,Công nghệ kỹ thuật hóa học,A00;B00;D07,A00;B00;D07,A00;B00;D01;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,16.95,18.0,22.05,19.95,20.35,19.0
DCN,7510406,Công nghệ kỹ thuật môi trường,A00;B00;D07,A00;B00;D07,A00;B00;D01;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,16.0,18.05,20.8,18.65,19.0,19.0
DCN,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,17.85,21.95,23.8,21.25,22.65,23.61
DCN,7540101,Công nghệ thực phẩm,A00;B00;D07,A00;B00;D07,A00;B00;D01;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,19.05,21.05,23.75,23.75,23.51,22.65
DCN,7540203,"Công nghệ vật liệu dệt, may",A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,16.2,18.5,22.15,22.15,20.1,20.9
DCN,7540204,"Công nghệ dệt, may",A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.75,22.8,24.0,22.45,21.8,21.9
DCN,7810101,Du lịch,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,D01;D14;D15,22.25,24.25,24.75,25.75,24.2,22.4
DCN,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,A01;D01;D14,A01;D01;D14,20.2,23.0,24.3,23.45,23.62,23.77
DCN,7810201,Quản trị khách sạn,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,A00;A01;D01;D14,A01;D01;D14,A01;D01;D14,20.85,23.75,24.75,22.45,23.56,23.56
DCQ,7220201,Ngôn ngữ Anh,D01;D07;D10;D11;D14;D15,D01;D07;D10;D11;D14;D15,D01;D07;D10;D11;D14;D15,D01;D07;D10;D11;D14;D15,D01;D07;D10;D11;D14;D15,D01;D10;D14;D15,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7310205,Quản lý nhà nước,A00;C00;D01;D11;D14;D15,A00;C00;D01;D11;D14;D15,A00;C00;D01;D11;D14;D15,C00;D01;D11;D14;D15,A00;C00;D01;D11;D14;D15,C00;D01;D14;D15,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7340116,Bất động sản,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;D01;C00,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7380107,Luật kinh tế,A00;A01;C00;D01;D14,A00;A01;C00;D01;D14,A00;A01;C00;D01;D14,A00;A01;C00;D01;D14,A00;A01;C00;D01;D14,A00;C00;D01;D14,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,15.0,15.0,15.0,15.0,16.0
DCQ,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;C00;D01;D07,A00;A01;C00;D01;D07,A00;A01;C00;D01;D07,A00;A01;C00;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,16.0
DCQ,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;C00;D01;D14;D15,A00;A01;C00;D01;D14;D15,A00;A01;C00;D01;D14;D15,A00;A01;C00;D01;D14;D15,A00;A01;C00;D01;D14;D15,C00;D01;D14;D15,15.0,15.0,15.0,15.0,15.0,16.0
DCT,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,19.75,22.0,23.5,23.5,21.0,23.0
DCT,7340101,Quản trị kinh doanh,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,19.0,22.0,23.75,23.0,21.0,23.0
DCT,7340120,Kinh doanh quốc tế,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,18.0,20.0,23.5,23.5,21.5,23.25
DCT,7340201,Tài chính - Ngân hàng,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,18.0,20.0,22.75,23.5,20.5,23.0
DCT,7340301,Kế toán,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,18.0,20.0,22.75,23.5,20.0,22.5
DCT,7380107,Luật kinh tế,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D15,A00;A01;D01;D15,17.05,19.0,21.5,23.0,19.0,22.75
DCT,7420201,Công nghệ sinh học,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;D07;B00,16.05,16.5,16.5,21.0,16.0,17.75
DCT,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.5,19.0,22.5,23.5,21.0,23.0
DCT,7480202,An toàn thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.05,15.0,16.0,22.25,16.5,20.0
DCT,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,16.0,16.0,17.25,16.0,18.0
DCT,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,16.0,16.0,21.0,16.0,18.5
DCT,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,16.0,17.0,21.0,16.0,18.0
DCT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,16.0,17.0,21.0,16.5,18.75
DCT,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;D07;B00,16.1,16.0,16.0,17.25,16.0,17.0
DCT,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;D07;B00,16.05,17.0,16.0,16.0,16.0,17.0
DCT,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;D07;B00,20.25,22.5,24.0,22.5,21.0,23.0
DCT,7540105,Công nghệ chế biến thủy sản,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;D07;B00,15.0,15.0,16.0,16.0,16.0,17.0
DCT,7540204,"Công nghệ dệt, may",A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.5,17.0,17.0,19.75,16.0,17.0
DCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D15,A00;A01;D01;D15,18.0,19.0,22.5,23.0,18.0,21.0
DCT,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D10;D15,A00;A01;D01;D15,A00;A01;D01;D15,20.0,22.0,22.5,22.5,18.0,21.0
DCT,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;D07;B00,16.0,17.0,16.0,16.0,16.0,17.0
DCV,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.75,15.0,16.1,15.0,15.0,20.0
DCV,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.6,15.0,15.5,15.0,15.0,20.0
DCV,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,15.2,15.0,15.0,20.0
DCV,7810201,Quản trị khách sạn,A00;C00;D01;D15,A00;C00;D01;D15,A00;C00;D01;D15,A00;C00;D01;D15,A00;C00;D01;D15,A00;D01;C00;D15,13.75,15.0,16.0,15.0,15.0,25.0
DDB,7310205,Quản lý nhà nước,A00;A01;C00;C03;C04;D01,A00;A01;C00;C03;C04;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,13.0,14.0,15.0,14.0,14.0,14.0
DDB,7340101,Quản trị kinh doanh,A00;A01;A04;A07;C03;D01,A00;A01;A04;A07;C03;D01,A00;A01;A07;D01,A00;A01;A07;D01,A00;A01;A07;D01,A00;A01;A07;D01,13.0,14.0,15.0,14.0,14.0,14.0
DDB,7340201,Tài chính - Ngân hàng,A00;A01;A04;A07;C03;D01,A00;A01;A04;A07;C03;D01,A00;A01;A07;D01,A00;A01;A07;D01,A00;A01;A07;D01,A00;A01;A07;D01,13.0,14.0,15.0,14.0,14.0,14.0
DDB,7340301,Kế toán,A00;A01;A04;A07;C03;D01,A00;A01;A04;A07;C03;D01,A00;A01;A07;D01,A00;A01;A07;D01,A00;A01;A07;D01,A00;A01;A07;D01,13.0,14.0,15.0,14.0,14.0,14.0
DDB,7380107,Luật kinh tế,A00;A01;B00;B02;C00;C03;D01,A00;A01;B00;B02;C00;C03;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,13.0,14.0,15.0,14.0,14.0,14.0
DDB,7480201,Công nghệ thông tin,A00;A01;C03;D01;D07;D08;D90,A00;A01;C03;D01;D07;D08;D90,A00;A01;D07;D08,A00;A01;D07;D08,A00;A01;D07;D08,A00;A01;D07;D08,13.0,14.0,15.0,14.0,14.0,14.0
DDB,7510103,Công nghệ kỹ thuật xây dựng,A00;A01;A04;A05;D01;D07;D08,A00;A01;A04;A05;D01;D07;D08,A00;A01;D07;D08,A00;A01;D07;D08,A00;A01;D07;D08,A00;A01;D07;D08,13.0,14.0,15.0,14.0,14.0,14.0
DDB,7720115,Y học cổ truyền,A00;A02;A05;B00;B02,A00;A02;A05;B00;B02,A00;A02;B00,A00;A02;B00,A00;A02;B00,A00;A02;B00,20.0,21.0,21.0,21.0,21.0,21.0
DDB,7720201,Dược học,A00;A02;A05;B00;B02,A00;A02;A05;B00;B02,A00;A02;B00,A00;A02;B00,A00;A02;B00,A00;A02;B00,20.0,21.0,21.0,21.0,21.0,21.0
DDB,7720301,Điều dưỡng,A00;A02;A05;B00;B02,A00;A02;A05;B00;B02,A00;A02;B00,A00;A02;B00,A00;A02;B00,A00;A02;B00,18.0,19.0,19.0,19.0,19.0,19.0
DDB,7720401,Dinh dưỡng,A00;A02;A05;B00;B02,A00;A02;A05;B00;B02,A00;A02;B00,A00;A02;B00,A00;A02;B00,A00;A02;B00,18.0,18.0,19.0,19.0,19.0,19.0
DDB,7850103,Quản lý đất đai,A00;A04;B00;C03;D01,A00;A04;B00;C03;D01,A00;A04;B00;D01,A00;A04;B00;D01,A00;A04;B00;D01,A00;B00;D01;A04,13.0,14.0,15.0,14.0,14.0,14.0
DDF,7140231,Sư phạm Tiếng Anh,D01,D01,D01,D01,D01,D01,23.63,26.4,27.45,26.34,27.17,27.24
DDF,7140233,Sư phạm tiếng Pháp,D01;D03;D78;D96,D01;D03;D78;D96,D01;D03;D10;D15;D78;D96,D01;D03;D78;D96,D01;D03;D78;D96,D01;D03;D96;D78,16.54,17.72,21.0,21.68,20.63,23.07
DDF,7140234,Sư phạm Tiếng Trung Quốc,D01;D04;D78;D96,D01;D04;D78;D96,D01;D03;D04;D10;D15;D78;D96,D01;D04;D78;D96,D01;D04;D78;D96,D01;D04;D96;D78,22.54,24.15,25.6,23.73,20.63,26.09
DDF,7220201,Ngôn ngữ Anh,A01;D01;D78;D96,A01;D01;D78;D96,A01;D01;D10;D15;D78;D96,A01;D01;D78;D96,A01;D01;D78;D96,D01;A01;D96;D78,22.33,23.64,25.58,22.74,23.22,23.58
DDF,7220202,Ngôn ngữ Nga,D01;D02;D78;D96,D01;D02;D78;D96,D01;D02;D10;D14;D78;D96,D01;D02;D78;D96,D01;D02;D78;D96,D01;D02;D96;D78,18.13,15.03,18.58,15.1,20.63,18.38
DDF,7220203,Ngôn ngữ Pháp,D01;D03;D78;D96,D01;D03;D78;D96,D01;D03;D10;D15;D78;D96,D01;D03;D78;D96,D01;D03;D78;D96,D01;D03;D96;D78,19.28,20.05,22.34,15.44,20.63,21.09
DDF,7220204,Ngôn ngữ Trung Quốc,D01;D04;D78;D83,D01;D04;D78;D83,D01;D04;D15;D45;D78;D83,D01;D04;D78;D83,D01;D04;D78;D83,D01;D04;D83;D78,23.34,24.53,25.83,24.43,20.63,25.11
DDF,7220209,Ngôn ngữ Nhật,D01;D06,D01;D06,D01;D06;D10,D01;D06,D01;D06,D01;D06,22.86,24.03,25.5,21.61,23.13,22.6
DDF,7220210,Ngôn ngữ Hàn Quốc,D01;D78;D96;Đ2,D01;D78;D96;Đ2,D01;D10;D14;D78;D96;DD2;Đ2,D01;D78;D96;DD2;Đ2,D01;D78;D96;DD2;Đ2,D01;Đ2;D96;D78,23.58,25.41,26.55,23.59,25.14,25.07
DDF,7220214,Ngôn ngữ Thái Lan,D01;D15;D78;D96,D01;D15;D78;D96,D01;D10;D14;D15;D78;D96,D01;D15;D78;D96,D01;D15;D78;D96,D01;D15;D96;D78,20.3,22.41,22.51,22.19,22.43,22.09
DDF,7310601,Quốc tế học,D01;D09;D78;D96,D01;D09;D78;D96,D01;D09;D10;D14;D78;D96,D01;D09;D78;D96,D01;D09;D78;D96,D01;D09;D96;D78,20.25,21.76,24.0,17.67,21.78,22.05
DDF,7310608,Đông phương học,D01;D06;D78;D96,D01;D06;D78;D96,D01;D06;D09;D10;D14;D78;D96,D01;D06;D78;D96,D01;D06;D78;D96,D01;D06;D96;D78,20.89,21.58,23.91,19.6,21.81,20.88
DDK,7420201,Công nghệ sinh học,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;D07;B00,20.0,23.0,24.0,22.75,23.33,23.1
DDK,7510105,Công nghệ kỹ thuật vật liệu xây dựng,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,18.5,19.3,20.05,15.0,17.0,17.25
DDK,7510202,Công nghệ chế tạo máy,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,20.5,24.0,23.85,22.5,22.5,23.85
DDK,7510601,Quản lý công nghiệp,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,18.0,23.0,23.85,21.5,22.0,23.25
DDK,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,15.25,17.5,22.5,15.0,17.0,20.0
DDK,7520122,Kỹ thuật tàu thủy,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,16.15,17.5,18.05,15.0,17.0,20.15
DDK,7520301,Kỹ thuật hóa học,A00;D07,A00;D07,A00;D07,A00;D07,A00;D07,A00;D07,17.5,21.0,23.25,20.05,21.3,23.05
DDK,7580201A,Kỹ thuật xây dựng - chuyên ngành Tin học xây dựng,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,20.0,20.9,22.55,16.0,17.0,17.05
DDK,7580210,Kỹ thuật cơ sở hạ tầng,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,15.35,15.5,17.05,15.0,17.0,17.95
DDK,7850101,Quản lý tài nguyên và môi trường,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;D07;B00,17.5,18.2,19.0,15.0,17.0,18.45
DDL,7340101,Quản trị kinh doanh,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,17.0,22.0,23.25,22.5,22.35
DDL,7340122,Thương mại điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,16.0,23.5,24.65,24.0,24.0
DDL,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,16.0,21.5,23.65,22.5,22.35
DDL,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,17.0,22.0,23.4,22.35,22.35
DDL,7340302,Kiểm toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,15.0,19.5,23.0,22.5,21.5
DDL,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,16.5,20.0,24.25,24.4,23.25,23.0
DDL,7510102,Công nghệ kỹ thuật công trình xây dựng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,15.0,16.0,17.0,20.5,21.0
DDL,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,16.0,20.0,23.0,22.3,23.25
DDL,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,15.0,19.0,24.5,23.25,24.0
DDL,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,16.0,18.0,22.75,22.5,22.75,23.5
DDL,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,15.0,21.5,23.5,22.75,22.75
DDL,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,15.0,17.0,21.5,23.25,23.0,23.5
DDL,7510403,Công nghệ kỹ thuật năng lượng,A00;A01;C01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,15.0,16.0,17.0,20.0,22.0
DDL,7510406,Công nghệ kỹ thuật môi trường,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,15.0,16.0,16.0,18.0,19.5
DDL,7510601,Quản lý công nghiệp,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,15.0,17.0,20.5,23.5,22.7
DDL,7510602,Quản lý năng lượng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,15.0,17.0,18.0,22.0,21.5
DDL,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,17.0,23.5,24.25,23.25,23.7
DDL,7520115,Kỹ thuật nhiệt,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D07;D01,14.0,15.0,16.5,18.5,21.3,21.9
DDM,7340101,Quản trị kinh doanh,A00;A01;A09;C01;D01;D07,A00;A01;A09;C01;D01;D07,A00;A01;A09;C01;D01;D07,A00;A09;C01;D01,A00;A09;C01;D01,A00;A09;C01;D01,13.0,15.0,15.0,15.0,15.0,15.0
