Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú
QHX,QHX40,Báo chí *(CTĐT CLC),C00,26.5,2020,
QHX,QHX40,Báo chí *(CTĐT CLC),A01,20.0,2020,
QHX,QHX40,Báo chí *(CTĐT CLC),C00,27.4,2021,
QHX,QHX40,Báo chí *(CTĐT CLC),A01,25.3,2021,
QHX,QHX40,Báo chí *(CTĐT CLC),D78,27.1,2021,
QHX,QHX40,Báo chí *(CTĐT CLC),D01,26.6,2021,
QHX,QHX40,Báo chí (CTĐT CLC),D78,25.25,2022,
QHX,QHX40,Báo chí (CTĐT CLC),D01,25.0,2022,
QHX,QHX40,Báo chí (CTĐT CLC),C00,28.5,2022,
QHX,QHX40,Báo chí (CTĐT CLC),A01,23.5,2022,
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),D01,16.0,2019,
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),A00,19.0,2019,NN>=4
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),D83,18.0,2019,
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),D82,18.0,2019,
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),D78,16.5,2019,
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),D04,18.0,2019,
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),D03,19.0,2019,
QHX,QHX41,Khoa học quản lý ** (CTĐT CLC TT23),C00,19.0,2019,
QHX,QHX41,Khoa học quản lý * (CTĐT CLC),D78,21.0,2020,
QHX,QHX41,Khoa học quản lý *(CTĐT CLC),D01,22.5,2020,
QHX,QHX41,Khoa học quản lý *(CTĐT CLC),C00,25.25,2020,
QHX,QHX41,Khoa học quản lý * (CTĐT CLC),A01,20.25,2020,
QHX,QHX41,Khoa học quản lý * (CTĐT CLC),D78,24.9,2021,
QHX,QHX41,Khoa học quản lý *(CTĐT CLC),D01,24.9,2021,
QHX,QHX41,Khoa học quản lý *(CTĐT CLC),C00,26.8,2021,
QHX,QHX41,Khoa học quản lý * (CTĐT CLC),A01,24.0,2021,
QHX,QHX41,Khoa học quản lý (CTĐT CLC),D78,22.8,2022,
QHX,QHX41,Khoa học quản lý (CTĐT CLC),D01,22.9,2022,
QHX,QHX41,Khoa học quản lý (CTĐT CLC),C00,26.75,2022,
QHX,QHX41,Khoa học quản lý (CTĐT CLC),A01,22.0,2022,
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),D04,18.0,2019,
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),D01,16.75,2019,
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),C00,18.0,2019,
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),A00,17.0,2019,NN>=4
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),D83,18.0,2019,
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),D82,18.0,2019,
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),D78,16.75,2019,
QHX,QHX42,Quản lý thông tin ** (CTĐT CLC TT23),D03,18.0,2019,
QHX,QHX42,Quản lý thông tin * CTĐT CLC),D01,21.25,2020,
QHX,QHX42,Quần lý thông tin * CTĐT CLC),С00,24.25,2020,
QHX,QHX42,Quản lý thông tin * (CTĐT CLC),A01,18.0,2020,
QHX,QHX42,Quản lý thông tin * (CTĐT CLC),D78,19.25,2020,
QHX,QHX42,Quản lý thông tin * (CTĐT CLC),C00,26.2,2021,
QHX,QHX42,Quản lý thông tin * (CTĐT CLC),A01,23.5,2021,
QHX,QHX42,Quản lý thông tin * (CTĐT CLC),D78,24.6,2021,
QHX,QHX42,Quản lý thông tin * (CTĐT CLC),D01,24.6,2021,
QHX,QHX42,Quản lý thông tin (CTĐT CLC),D78,23.75,2022,
QHX,QHX42,Quản lý thông tin (CTĐT CLC),D01,24.4,2022,
QHX,QHX42,Quản lý thông tin (CTĐT CLC),C00,26.5,2022,
QHX,QHX42,Quản lý thông tin (CTĐT CLC),A01,23.5,2022,
QHX,QHX43,Quốc tế học* (CTĐT CLC),A01,20.0,2020,
QHX,QHX43,Quốc tế học* (CTĐT CLC),С00,25.75,2020,
QHX,QHX43,Quốc tế học * (CTĐT CLC),D01,21.75,2020,
QHX,QHX43,Quốc tế học * (CTĐT CLC),D78,21.75,2020,
QHX,QHX43,Quốc tế học* (CTĐT CLC),A01,25.0,2021,
QHX,QHX43,Quốc tế học* (CTĐT CLC),C00,26.9,2021,
QHX,QHX43,Quốc tế học * (CTĐT CLC),D01,25.5,2021,
QHX,QHX43,Quốc tế học * (CTĐT CLC),D78,25.7,2021,
QHX,QHX43,Quốc tế học (CTĐT CLC),A01,22.0,2022,
QHX,QHX43,Quốc tế học (CTĐT CLC),C00,27.0,2022,
QHX,QHX43,Quốc tế học (CTĐT CLC),D01,24.0,2022,
QHX,QHX43,Quốc tế học (CTĐT CLC),D78,24.0,2022,
QHY,7720301,Điều dưỡng,B00,24.9,2020,
QHY,7720301,Điều dưỡng,B00,25.35,2021,
QHY,7720301,Điều dưỡng,B00,24.25,2022,
QHY,7720301,KT Xét nghiệm y học,B00,23.95,2023,
QHY,7720301,Điều dưỡng,B00,24.49,2024,
QHY,7720501,Răng- Hàm- Mặt,B00,27.2,2020,"Tiếng Anh là môn điều kiện, đạt tối thiểu 4/10 điểm"
QHY,7720501,Răng hàm mặt,B00,27.5,2021,
QHY,7720501,Răng- Hàm- Mặt (CLC),B00,26.4,2022,
QHY,7720501,Răng Hàm Mặt,B00,26.8,2023,
QHY,7720501,Răng Hàm Mặt,B00,27.0,2024,
QHY,7720501CLC,Răng - Hàm - Mặt (CTĐT CLC theo đặc thù đơn vị),B00,23.6,2019,"Tiếng Anh là môn điều kiện, đạt tối thiểu 4/10 điểm"
QHY,7720602,Kỹ thuật Hình ảnh Y học,B00,21.0,2019,
QHY,7720602,Kỹ thuật hình ảnh Y học,B00,25.4,2021,
QHY,7720602,Kĩ thuật hình ảnh y học,B00,24.55,2022,
QHY,7720602,Điều dưỡng,B00,23.85,2023,
QHY,7720602,Kĩ thuật Hình ảnh y học,B00,24.49,2024,
QSA,51140201,Giáo dục Mầm non,M02;M03;M05;M06,16.0,2019,
QSA,51140201,Giáo dục Mầm non (Trình độ cao đẳng),M02;M03;M05;M06,16.5,2020,
QSA,51140202,Giáo dục Tiểu học,A00;A01;C00;D01,16.0,2019,
QSA,51140206,Giáo dục Thể chất,T00;T02;T03;T05,16.0,2019,
QSA,51140221,Sư phạm Âm nhạc,N00;N01,16.0,2019,
QSA,51140222,Sư phạm Mỹ thuật,H01;H05;H06;H08,16.0,2019,
QSA,51140231,Sư phạm Tiếng Anh,A01;D01;D09;D14,16.0,2019,
QSA,7140210,Sư phạm Tin học,A00;A01;C01;D01,18.0,2019,
QSA,7140210,SP Tin học,A00;A01;C01;D01,18.5,2020,
QSA,7140213,Sư phạm Sinh học,B00;B03;B04;D08,18.0,2019,
QSA,7140213,SP Sinh học,B00;B03;B04;D08,18.5,2020,
QSA,7140213,Sư phạm Sinh học,B00;B03;B04;D08,22.24,2023,
QSA,7140213,Sư phạm Sinh học,B00;B03;B04;D08,24.98,2024,
QSA,7140247,Sư phạm Khoa học tự nhiên,A00;A01;A02;B00,24.66,2024,
QSA,7420203,Sinh học ứng dụng,A00;A01;A18;B00,14.0,2019,
QSA,7420203,Sinh học ứng dụng,A00;A01;B00;A18,15.0,2020,
QSA,7440112,Hoá học,A00;B00;C02;D07,14.0,2019,
QSA,7440112,Hóa học,A00;B00;C02;D07,15.0,2020,
QSA,7460112,Toán ứng dụng,A00;A01;C01;D01,14.0,2019,
QSA,7540104,Công nghệ sau thu hoạch,A00;B00;C05;D01,16.0,2024,
QSA,7540106,Đảm bảo chất lượng và an toàn thực phẩm,A00;B00;C05;D07,16.0,2023,
QSA,7540106,Đảm bảo chất lượng và an toàn thực phẩm,A00;B00;C05;D07,16.0,2024,
QSA,7640101,Thú y,A00;B00;C08;D08,22.26,2023,
QSA,7640101,Thú y,A02;B00;C08;D08,19.58,2024,
QSC,7340122-CLCA,Thương mại Điện tử (Chất lượng cao),,24.8,2020,
QSC,7340122_CLCA,Thương mại điện tử (chất lượng cao),A00;A01;D01,21.05,2019,
QSC,7340122_CLCA,THƯƠNG MẠI ĐIỆN TỬ (CHẤT LƯỢNG CAO),A00;A01;D01;D07,26.3,2021,
QSC,7460104,Khoa học dữ liệu,A00;A01;D01;D07,27.5,2024,
QSC,7460108,Khoa học dữ liệu,A00;A01;D01;D07,27.1,2023,
QSC,7480101-CLCA,Khoa học máy tính (Chất lượng cao),,25.7,2020,
QSC,7480101-TTNT,Khoa học máy tính (hướng trí tuệ nhân tạo),,27.1,2020,
QSC,7480101_CLCA,Khoa học máy tính (chất lượng cao),A00;A01;D01,22.65,2019,
QSC,7480101_CLCA,KHOA HỌC MÁY TÍNH (CHẤT LƯỢNG CAO),A00;A01;D01;D07,26.75,2021,
QSC,7480101_TTNT,KHOA HỌC MÁY TÍNH (HƯỚNG TRÍ TUỆ NHÂN TẠO),A00;A01;D01;D07,27.5,2021,
QSC,7480102-CLCA,Mạng máy tính và truyền thông dữ liệu(Chất lượng cao),,23.6,2020,
QSC,7480102_CLCA,Mạng máy tính và truyền thông dữ liệu (chất lượng cao),A00;A01;D01,20.0,2019,
QSC,7480102_CLCA,MẠNG MÁY TÍNH VÀ TRUYỀN THÔNG DỮ LIỆU (CHẤT LƯỢNG CAO),A00;A01;D01;D07,25.6,2021,
QSC,7480103-CLCA,Kỹ thuật phần mềm (Chất lượng cao),,26.3,2020,
QSC,7480103_CLCA,Kỹ thuật phần mềm (chất lượng cao),A00;A01;D01,23.2,2019,
QSC,7480103_CLCA,KỸ THUẬT PHẦN MỀM (CHẤT LƯỢNG CAO),A00;A01;D01;D07,27.0,2021,
QSC,7480104-CLCA,Hệ thống thông tin(Chất lượng cao),,24.7,2020,
QSC,7480104-TT,Hệ thống thông tin ( Tiên tiến ),,22.0,2020,
QSC,7480104_CLCA,Hệ thống thông tin (chất lượng cao),A00;A01;D01,21.4,2019,
QSC,7480104_CLCA,HỆ THỐNG THÔNG TIN (CHẤT LƯỢNG CAO),A00;A01;D01;D07,26.15,2021,
QSC,7480104_TT,Hệ thống thông tin (tiên tiến),A00;A01;D01,17.8,2019,
QSC,7480104_TT,HỆ THỐNG THÔNG TIN (TIÊN TIẾN),A01;D01;D07,25.1,2021,
QSC,7480104_TT,Hệ thống thông tin (Tiên Tiến),A00;A01;D07,26.2,2022,
QSC,7480104_TT,Hệ thống thông tin (Tiên Tiến),A00;A01;D07,25.4,2023,
QSC,7480104_TT,Hệ thống thông tin (CT tiên tiến),A00;D01;D07,25.55,2024,
QSC,7480106-CLCA,Kỹ thuật máy tính (Chất lượng cao ),,24.2,2020,
QSC,7480106-IOT,Kỹ thuật máy tính (Hướng hệ thống Nhúng và IOT),A00;A01,26.0,2020,
QSC,7480106-IOT,Kỹ thuật máy tính (Hướng Hệ thống Nhúng và Iot),A00;A01,25.6,2023,
QSC,7480106-TKVM,Kỹ thuật máy tính (Chuyên ngành thiết kế vi mạch),A00;A01,25.4,2023,
QSC,7480106_CLCA,Kỹ thuật máy tính (chất lượng cao),A00;A01;D01,21.0,2019,
QSC,7480106_CLCA,KỸ THUẬT MÁY TÍNH (CHẤT LƯỢNG CAO),A00;A01;D01;D07,25.9,2021,
QSC,7480106_IOT,KỸ THUẬT MÁY TÍNH (HƯỚNG HỆ THỐNG NHÚNG VÀ IOT),A00;A01;D01;D07,26.4,2021,
QSC,7480106_IOT,Kỹ thuật máy tính (Hướng Hệ thống Nhúng và Iot,A00;A01;D01;D07,26.5,2022,
QSC,7480107,Trí tuệ nhân tạo,A00;A01;D01;D07,28.0,2022,
QSC,7480107,Trí tuệ nhân tạo,A00;A01;D01;D07,27.8,2023,
QSC,7480107,Trí tuệ nhân tạo,A00;A01;D01;D07,28.3,2024,
QSC,7480109,Khoa học dữ liệu,A00;A01;D01,23.5,2019,
QSC,7480109,Khoa học dữ liệu,A00;A01;D01,25.9,2020,
QSC,7480109,KHOA HỌC DỮ LIỆU,A00;A01;D01;D07,26.65,2021,
QSC,7480109,Khoa học dữ liệu,A00;A01;D01;D07,27.05,2022,
QSC,7480201-CLCN,Công nghệ Thông tin (Chất lượng cao định hướng Nhật Bản ),,23.7,2020,
QSC,7480201_BT,Công nghệ thông tin (Đào tạo tại Phân hiệu ĐHQG-HCM tại Bến Tre),A00;A01;D01,22.9,2019,
QSC,7480201_CLCN,Công nghệ thông tin (chất lượng cao định hướng Nhật Bản),A00;A01;D01,21.3,2019,
QSC,7480201_CLCN,CÔNG NGHỆ THÔNG TIN (CHẤT LƯỢNG CAO ĐỊNH HƯỚNG NHẬT BẢN),A00;A01;D01;D07,25.85,2021,
QSC,7480201_N,Công nghệ thông tin (Việt - Nhật),A00;A01;D01;D06;D07,26.3,2022,
QSC,7480201_N,Công nghệ thông tin (Việt - Nhật),A00;A01;D01;D06;D07,25.9,2023,
QSC,7480201_N,Công nghệ thông tin (Việt - Nhật),A00;A01;D01;D06;D07,25.55,2024,
QSC,7480202_75202a1,Thiết kế vi mạch,A00;A01,26.5,2024,
QSC,7480202_CLCA,An toàn thông tin (chất lượng cao),A00;A01;D01,22.0,2019,
QSC,7480202_CLCA,An toàn thông tin (Chất lượng cao),A00;A01;D01,25.3,2020,
QSC,7480202_CLCA,AN TOÀN THÔNG TIN (CHẤT LƯỢNG CAO),A00;A01;D01;D07,26.45,2021,
QSK,2340115410CA,Marketing Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,26.7,2021,
QSK,2340115410CA,Marketing Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,26.3,2022,
QSK,7310101_401C,Kinh tế (Kinh tế học) (Chất lượng cao),A00;A01;D01,22.9,2019,
QSK,7310101_401C,Kinh tế (Kinh tế học),A00;A01;D01,25.5,2020,CLC
QSK,7310101_401C,kinh tế (Kinh tế học) Chất lượng cao,A00;A01;D01;D07,26.1,2021,
QSK,7310101_401C,kinh tế (Kinh tế học) Chất lượng cao,A00;A01;D01;D07,25.45,2022,
QSK,7310101_403C,Kinh tế (Kinh tế và Quản lý Công) (Chất lượng cao),A00;A01;D01,22.0,2019,
QSK,7310101_403C,Kinh tế (Kinh tế và Quản lý Công),A00;A01;D01,24.55,2020,CLC
QSK,7310101_403C,Kinh tế (Kinh tế và Quản lý Công) Chất lượng cao,A00;A01;D01;D07,25.25,2021,
QSK,7310101_403C,Kinh tế (Kinh tế và Quản lý Công) Chất lượng cao,A00;A01;D01;D07,25.4,2022,
QSK,7310101_403_BT,Kinh tế (Kinh tế và Quản lý công) (đào tạo tại Phân hiệu ĐHQG ở Bến Tre) *,A00;A01;D01,21.0,2019,
QSK,7310106_402C,Kinh tế quốc tế (Kinh tế đối ngoại) (Chất lượng cao),A00;A01;D01,25.2,2019,
QSK,7310106_402C,Kinh tế quốc tế (Kinh tế đối ngoại),A00;A01;D01,27.2,2020,CLC
QSK,7310106_402C,Kinh tế quốc tế (Kinh tế đối ngoại) Chất lượng cao,A00;A01;D01;D07,27.0,2021,
QSK,7310106_402C,Kinh tế quốc tế (Kinh tế đối ngoại) Chất lượng cao,A00;A01;D01;D07,26.3,2022,
QSK,7310106_402CA,Kinh tế quốc tế (Kinh tế đối ngoại) Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,26.6,2021,
QSK,7310106_402CA,Kinh tế quốc tế (Kinh tế đối ngoại) Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,25.75,2022,
QSK,7310108413C,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính) Chất lượng cao",A00;A01;D01;D07,25.35,2021,
QSK,7310108_413C,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính)",A00;A01;D01;D07,23.0,2020,CLC
QSK,7310108_413C,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính) Chất lượng cao",A00;A01;D01;D07,25.05,2022,
QSK,7310108_413CA,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính) Chất lượng cao bằng tiếng Anh",A00;A01;D01;D07,23.4,2021,
QSK,7310108_413CA,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính) Chất lượng cao bằng tiếng Anh",A00;A01;D01;D07,24.0,2022,
QSK,7310108_413E,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế , Quản trị và Tài chính) (Tiếng Anh)",A00;A01;D01;D07,24.06,2023,
QSK,7310108_413E,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính) (Tiếng Anh)",A00;A01;D01;D07,25.61,2024,
QSK,7310108_419,Toán Kinh tế (Chuyên ngành Phân tích dữ liệu),A00;A01;D01;D07,26.4,2024,
QSK,7340101_407C,Quản trị kinh doanh (Chất lượng cao),A00;A01;D01,24.15,2019,
QSK,7340101_407C,Quản trị kinh doanh,A00;A01;D01,26.5,2020,CLC
QSK,7340101_407C,Quản trị kinh doanh Chất lượng cao,A00;A01;D01;D07,26.55,2021,
QSK,7340101_407C,Quản trị kinh doanh Chất lượng cao,A00;A01;D01;D07,25.85,2022,
QSK,7340101_407CA,Quản trị kinh doanh (Chất lượng cao bằng tiếng Anh),A00;A01;D01,23.0,2019,
QSK,7340101_407CA,Quản trị kinh doanh,A00;A01;D01,25.2,2020,Chất lượng cao bằng tiếng Anh
QSK,7340101_407CA,Quản trị kinh doanh Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,26.1,2021,
QSK,7340101_407CA,Quản trị kinh doanh Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,24.75,2022,
QSK,7340101_407E,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh )(Tiếng Anh),A00;A01;D01;D07,25.15,2023,
QSK,7340101_407E,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh )(Tiếng Anh),A00;A01;D01;D07,25.5,2024,
QSK,7340115_410C,Marketing (Chất lượng cao),A00;A01;D01,24.15,2019,
QSK,7340115_410C,Marketing,A00;A01;D01,26.9,2020,CLC
QSK,7340115_410C,Marketing Chất lượng cao,A00;A01;D01;D07,27.3,2021,
QSK,7340115_410C,Marketing Chất lượng cao,A00;A01;D01;D07,26.85,2022,
QSK,7340115_410E,Marketing  (Chuyên ngành Marketing)(Tiếng Anh),A00;A01;D01;D07,25.1,2023,
QSK,7340115_410E,Marketing (Chuyên ngành Marketing)(Tiếng Anh),A00;A01;D01;D07,25.75,2024,
QSK,7340115_417,Marketing  (Chuyên ngành Digital Marketing ),A00;A01;D01;D07,27.25,2023,
QSK,7340115_417,Marketing (Chuyên ngành Digital Marketing),A00;A01;D01;D07,27.1,2024,
QSK,7340120408C,Kinh doanh quốc tế Chất lượng cao,A00;A01;D01;D07,27.05,2021,
QSK,7340120408C,Kinh doanh quốc tế Chất lượng cao,A00;A01;D01;D07,26.85,2022,
QSK,7340120_408C,Kinh doanh quốc tế (Chất lượng cao),A00;A01;D01,24.65,2019,
QSK,7340120_408C,Kinh doanh quốc tế,A00;A01;D01,27.3,2020,CLC
QSK,7340120_408CA,Kinh doanh quốc tế (Chất lượng cao bằng tiếng Anh),A00;A01;D01,24.5,2019,
QSK,7340120_408CA,Kinh doanh quốc tế,A00;A01;D01,26.7,2020,Chất lượng cao bằng tiếng Anh
QSK,7340120_408CA,Kinh doanh quốc tế Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,26.7,2021,
QSK,7340120_408CA,Kinh doanh quốc tế Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,25.95,2022,
QSK,7340120_408E,Kinh doanh quốc tế (Tiếng Anh),A00;A01;D01;D07,26.09,2023,
QSK,7340120_408E,Kinh doanh quốc tế (Tiếng Anh),A00;A01;D01;D07,25.75,2024,
QSK,7340122_411C,Thương mại điện tử (Chất lượng cao),A00;A01;D01,23.85,2019,
QSK,7340122_411C,Thương mại điện tử,A00;A01;D01,26.6,2020,CLC
QSK,7340122_411C,Thương mại điện tử Chất lượng cao,A00;A01;D01;D07,27.2,2021,
QSK,7340122_411C,Thương mại điện tử Chất lượng cao,A00;A01;D01;D07,26.75,2022,
QSK,7340122_411CA,Thương mại điện tử Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,26.15,2021,
QSK,7340122_411CA,Thương mại điện tử Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,25.95,2022,
QSK,7340122_411E,Thương mại điện tử (Tiếng Anh),A00;A01;D01;D07,25.89,2023,
QSK,7340122_411E,Thương mại điện tử (Tiếng Anh),A00;A01;D01;D07,25.89,2024,
QSK,7340201_404C,Tài chính - Ngân hàng (Chất lượng cao),A00;A01;D01,23.0,2019,
QSK,7340201_404C,Tài chính - Ngân hàng,A00;A01;D01,25.7,2020,CLC
QSK,7340201_404C,Tài chính - Ngân hàng Chất lượng cao,A00;A01;D01;D07,26.3,2021,
QSK,7340201_404C,Tài chính - Ngân hàng Chất lượng cao,A00;A01;D01;D07,25.8,2022,
QSK,7340201_404CA,Tài chính – Ngân hàng (Chất lượng cao bằng tiếng Anh),A00;A01;D01,21.65,2019,
QSK,7340201_404CA,Tài chính - Ngân hàng,A00;A01;D01,24.6,2020,Chất lượng cao bằng tiếng Anh
QSK,7340201_404CA,Tài chính - Ngân hàng Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,25.6,2021,
QSK,7340201_404CA,Tài chính - Ngân hàng Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,24.65,2022,
QSK,7340201_404E,Tài chính - Ngân hàng (Tiếng Anh),A00;A01;D01;D07,25.2,2024,
QSK,7340201_404_BT,Tài chính – Ngân hàng (đào tạo tại Phân hiệu ĐHQG ở Bến Tre) *,A00;A01;D01,21.65,2019,
QSK,7340201_4140,Tài chính - Ngân hàng (Công nghệ tài chính),,24.7,2020,CLC
QSK,7340201_414C,Tài chính - Ngân hàng (Công nghệ tài chính) (Chất lượng cao),A00;A01;D01,22.55,2019,
QSK,7340205_414,Công nghệ tài chính,A00;A01;D01;D07,26.65,2022,
QSK,7340205_414,Công nghệ tài chính,A00;A01;D01;D07,26.23,2023,
QSK,7340205_414,Công nghệ tài chính,A00;A01;D01;D07,26.54,2024,
QSK,7340205_414C,Công nghệ tài chính Chất lượng cao,A00;A01;D01;D07,26.1,2022,
QSK,7340205_414H,Công nghệ tài chính (CT Co-operative Education),A00;A01;D01;D07,26.45,2024,
QSK,7340208_414,Công nghệ tài chính,A00;A01;D01;D07,25.6,2021,
QSK,7340208_414C,Công nghệ tài chính Chất lượng cao,A00;A01;D01;D07,26.4,2021,
QSK,7340301_405C,Kế toán (Chất lượng cao),A00;A01;D01,23.05,2019,
QSK,7340301_405C,kế toán,A00;A01;D01,25.35,2020,CLC
QSK,7340301_405C,kế toán Chất lượng cao,A00;A01;D01;D07,25.85,2021,
QSK,7340301_405C,kế toán Chất lượng cao,A00;A01;D01;D07,25.85,2022,
QSK,7340301_405CA,Kế toán (Chất lượng cao bằng tiếng Anh),A00;A01;D01,21.35,2019,
QSK,7340301_405CA,kế toán,A00;A01;D01,23.5,2020,Chất lượng cao bằng tiếng Anh
QSK,7340301_405CA,kế toán Chất lượng cao bằng tiếng Anh (Tích hợp chứng chỉ CFAB của Hiệp hội ICAEW),A00;A01;D01;D07,24.8,2021,
QSK,7340301_405CA,kế toán Chất lượng cao bằng tiếng Anh (Tích hợp chứng chỉ CFAB của Hiệp hội ICAEW),A00;A01;D01;D07,25.0,2022,
QSK,7340301_405E,Kế toán(Tiếng Anh)(Tích hợp chứng chỉ quốc tế ICAEW),A00;A01;D01;D07,24.06,2023,
QSK,7340301_405E,Kế toán (Tích hợp CCQT ICAEW - Tiếng Anh),A00;A01;D01;D07,25.7,2024,
QSK,7340302_409C,Kiểm toán (Chất lượng cao),A00;A01;D01,24.15,2019,
QSK,7340302_409C,Kiểm toán,A00;A01;D01,26.1,2020,CLC
QSK,7340302_409C,Kiểm toán Chất lượng cao,A00;A01;D01;D07,26.1,2021,
QSK,7340302_409C,Kiểm toán Chất lượng cao,A00;A01;D01;D07,26.45,2022,
QSK,7340403_418,Quản lý công,A00;A01;D01;D07,24.39,2024,
QSK,7340405_406C,Hệ thống thông tin quản lý (Chất lượng cao),A00;A01;D01,22.85,2019,
QSK,7340405_406C,Hệ thống thông tin quản lý,A00;A01;D01,25.5,2020,CLC
QSK,7340405_406C,Hệ thống thông tin quản lý chất lượng cao,A00;A01;D01;D07,26.6,2021,
QSK,7340405_406C,Hệ thống thông tin quản lý chất lượng cao,A00;A01;D01;D07,26.2,2022,
QSK,7340405_406H,Hệ thống thông tin quản lý (CT Co - operative Education),A00;A01;D01;D07,27.25,2024,
QSK,7340405_416,Hệ thống thông tin quản lý (Chuyên ngành Kinh doanh số và Trí tuệ nhân tạo),A00;A01;D01;D07,26.38,2023,
QSK,7340405_416,Hệ thống thông tin quản lý (Chuyên ngành Kinh doanh số và Trí tuệ nhân tạo),A00;A01;D01;D07,26.4,2024,
QSK,7340405_416C,Hệ thống thông tin quản lý (Kinh doanh số và Trí tuệ nhân tạo),A00;A01;D01;D07,25.25,2020,CLC
QSK,7340405_416C,Hệ thống thông tin quản lý (kinh doanh số và Trí tuệ nhân tạo) Chất lượng cao,A00;A01;D01;D07,26.05,2021,
QSK,7340405_416C,Hệ thống thông tin quản lý (kinh doanh số và Trí tuệ nhân tạo) Chất lượng cao,A00;A01;D01;D07,26.35,2022,
QSK,7380101_503C,Luật (Luật dân sự) (Chất lượng cao),A00;A01;D01,21.35,2019,
QSK,7380101_503C,Luật (Luật dân sự),A00;A01;D01,23.8,2020,CLC
QSK,7380101_503C,Luật (Luật dân sự) Chất lượng cao,A00;A01;D01;D07,25.45,2021,
QSK,7380101_503C,Luật (Luật dân sự) Chất lượng cao,A00;A01;D01;D07,25.3,2022,
QSK,7380101_503CA,Luật (Luật dân sự) Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,24.1,2021,
QSK,7380101_503CA,Luật (Luật dân sự) Chất lượng cao bằng tiếng Anh,A00;A01;D01;D07,25.0,2022,
QSK,7380101_504C,Luật (Luật Tài chính - Ngân hàng) (Chất lượng cao),A00;A01;D01,21.8,2019,
QSK,7380101_504C,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01,24.35,2020,CLC
QSK,7380101_504C,Luật (Luật Tài chính - Ngân hàng) Chất lượng cao,A00;A01;D01;D07,25.55,2021,
QSK,7380101_504C,Luật (Luật Tài chính - Ngân hàng) Chất lượng cao,A00;A01;D01;D07,24.7,2022,
QSK,7380101_504CP,Luật (Luật Tài chính - Ngân hàng) (Chất lượng cao tăng cường tiếng Pháp),A00;A01;D01,20.4,2019,
QSK,7380101_504CP,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01,22.2,2020,Chất lượng cao tăng cường tiếng Pháp
QSK,7380101_504CP,Luật (Luật Tài chính - Ngân hàng) Chất lượng cao tăng cường tiếng Pháp,A00;A01;D01;D07,24.55,2021,
QSK,7380101_504CP,Luật (Luật Tài chính - Ngân hàng) Chất lượng cao tăng cường tiếng Pháp,A00;A01;D01;D07,23.4,2022,
QSK,7380101_505,Luật (Luật và chính sách công),A00;A01;D01;D07,23.5,2022,
QSK,7380101_505,Luật (Chuyên ngành Luật và Chính sách công),A00;A01;D01;D07,24.2,2023,
QSK,7380101_505,Luật (Chuyên ngành Luật và Chính sách công),A00;A01;D01;D07,25.24,2024,
QSK,7380107_501C,Luật kinh tế (Luật kinh doanh) (Chất lượng cao),A00;A01;D01,23.55,2019,
