Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Mã trường,Năm xét tuyển
7340301,Kế toán,D01,23.5,Môn chính: Toán,SGD,2021
7340301,Kế toán,C01,24.5,Môn chính: Toán,SGD,2021
7340406,Quản trị văn phòng,D01,24.0,Môn chính: Văn,SGD,2021
7340406,Quản trị văn phòng,C04,25.0,Môn chính: Văn,SGD,2021
7380101,Luật,D01,23.85,,SGD,2021
7380101,Luật,C03,24.85,,SGD,2021
7440301,Khoa học môi trường,A00,16.05,,SGD,2021
7440301,Khoa học môi trường,B00,17.05,,SGD,2021
7460112,Toán ứng dụng,A00,23.53,Môn chính: Toán,SGD,2021
7460112,Toán ứng dụng,A01,22.53,Môn chính: Toán,SGD,2021
7480103,Kỹ thuật phần mềm,A00;A01,25.31,Môn chính: Toán,SGD,2021
7480201,Công nghệ thông tin,A00;A01,24.48,Môn chính: Toán,SGD,2021
7480201CLC,Công nghệ thông tin (Chương trình chất lượng cao),A00;A01,23.46,Môn chính: Toán,SGD,2021
7510301,"Công nghệ kĩ thuật điện, điện tử",A00,23.5,,SGD,2021
7510301,"Công nghệ kĩ thuật điện, điện tử",A01,22.5,,SGD,2021
7510302,Công nghệ kĩ thuật điện tử viễn thông,A00,23.0,,SGD,2021
7510302,Công nghệ kĩ thuật điện tử viễn thông,A01,22.0,,SGD,2021
7510406,Công nghệ kĩ thuật môi trường,A00,16.05,,SGD,2021
7510406,Công nghệ kĩ thuật môi trường,B00,17.05,,SGD,2021
7520201,Kĩ thuật điện,A01,21.05,,SGD,2021
7520201,Kĩ thuật điện,A00,22.05,,SGD,2021
7520207,Kĩ thuật điện tử viễn thông,A00,21.0,,SGD,2021
7520207,Kĩ thuật điện tử viễn thông,A01,20.0,,SGD,2021
7810101,Du lịch,D01;C00,23.35,,SGD,2021
7140114,Quản lý giáo dục,D01,21.1,,SGD,2020
7140114,Quản lý giáo dục,C04,22.1,,SGD,2020
7140201,Giáo dục Mầm non,M03,18.5,,SGD,2020
7140202,Giáo dục Tiểu học,D01,22.8,,SGD,2020
7140205,Giáo dục chính trị,C00,21.25,,SGD,2020
7140205,Giáo dục chính trị,C19,21.25,,SGD,2020
7140209,Sư phạm Toán học,A00,26.18,Môn chính: Toán,SGD,2020
7140209,Sư phạm Toán học,A01,25.18,Môn chính: Toán,SGD,2020
7140211,Sư phạm Vật lí,A00,24.48,Môn chính: Vật lí,SGD,2020
7140212,Sư phạm Hóa học,A00,24.98,Môn chính: Hóa,SGD,2020
7140213,Sư phạm Sinh học,B00,20.1,Môn chính: Sinh,SGD,2020
7140217,Sư phạm Ngữ văn,C00,24.25,Môn chính: Văn,SGD,2020
7140218,Sư phạm Lịch sử,C00,22.5,Môn chính: Sử,SGD,2020
7140219,Sư phạm Địa lí,C00; C04,22.9,Môn chính: Địa,SGD,2020
7140221,Sư phạm Âm nhạc,N00,24.0,,SGD,2020
7140222,Sư phạm Mĩ thuật,H00,18.25,,SGD,2020
7140231,Sư phạm Tiếng Anh,D01,24.96,Môn chính: Anh,SGD,2020
7140247,Sư phạm Khoa học tự nhiên,A00; B00,22.55,,SGD,2020
7140249,Sư phạm Lịch sử - Địa lý,C00,21.75,,SGD,2020
7210205,Thanh nhạc,N00,22.25,,SGD,2020
7220201,Ngôn ngữ Anh,D01,24.29,Môn chính: Anh,SGD,2020
7310401,Tâm lí học,D01,22.15,,SGD,2020
7310601,Quốc tế học,D01,21.18,Môn chính: Anh,SGD,2020
7310630,Việt Nam học,C00,22.0,,SGD,2020
7320201,Thông tin - Thư viện,D01; C04,20.1,,SGD,2020
7340101,Quản trị kinh doanh,A01,24.26,Môn chính: Toán,SGD,2020
7340101,Quản trị kinh doanh,D01,23.26,Môn chính: Toán,SGD,2020
7340120,Kinh doanh quốc tế,D01,24.55,Môn chính: Toán,SGD,2020
7340120,Kinh doanh quốc tế,A01,25.55,Môn chính: Toán,SGD,2020
7340201,Tài chính - Ngân hàng,D01,22.7,Môn chính: Toán,SGD,2020
7340201,Tài chính - Ngân hàng,C01,23.7,Môn chính: Toán,SGD,2020
7340301,Kế toán,D01,22.48,Môn chính: Toán,SGD,2020
7340301,Kế toán,C01,23.48,Môn chính: Toán,SGD,2020
7340406,Quản trị văn phòng,D01,23.18,Môn chính: Văn,SGD,2020
7340406,Quản trị văn phòng,C04,24.18,Môn chính: Văn,SGD,2020
7380101,Luật,D01,22.35,,SGD,2020
7380101,Luật,C03,23.35,,SGD,2020
7440301,Khoa học môi trường,A00,16.0,,SGD,2020
7440301,Khoa học môi trường,B00,17.0,,SGD,2020
7460112,Toán ứng dụng,A00,19.81,Môn chính: Toán,SGD,2020
7460112,Toán ứng dụng,A01,18.81,Môn chính: Toán,SGD,2020
7480103,Kỹ thuật phần mềm,A00,23.75,Môn chính: Toán,SGD,2020
7480103,Kỹ thuật phần mềm,A01,23.75,Môn chính: Toán,SGD,2020
7480201,Công nghệ thông tin,A01,23.2,Môn chính: Toán,SGD,2020
7480201,Công nghệ thông tin,A00,23.2,Môn chính: Toán,SGD,2020
7480201C,Công nghệ thông tin,A00,21.15,Môn chính: Toán,SGD,2020
7480201C,Công nghệ thông tin,A01,21.15,Môn chính: Toán,SGD,2020
7510301,"Công nghệ kĩ thuật điện, điện tử",A00,22.3,,SGD,2020
7510301,"Công nghệ kĩ thuật điện, điện tử",A01,21.3,,SGD,2020
7510302,Công nghệ kĩ thuật điện tử viễn thông,A00,20.4,,SGD,2020
7510302,Công nghệ kĩ thuật điện tử viễn thông,A01,19.4,,SGD,2020
7510406,Công nghệ kĩ thuật môi trường,B00,17.1,,SGD,2020
7510406,Công nghệ kĩ thuật môi trường,A00,16.1,,SGD,2020
7520201,Kĩ thuật điện,A00,19.25,,SGD,2020
7520201,Kĩ thuật điện,A01,18.25,,SGD,2020
7520207,Kĩ thuật điện tử - Viễn thông,A00,16.25,,SGD,2020
7520207,Kĩ thuật điện tử - Viễn thông,A01,15.25,,SGD,2020
7140114,Quản lý giáo dục,C04,19.3,,SGD,2019
7140114,Quản lý giáo dục,D01,18.3,,SGD,2019
7140201,Giáo dục Mầm non,M01,22.25,,SGD,2019
7140202,Giáo dục Tiểu học,D01,19.95,,SGD,2019
7140205,Giáo dục Chính trị,"C03, D01",18.0,,SGD,2019
7140209,Sư phạm Toán học,"A00, A01",23.68,,SGD,2019
7140211,Sư phạm Vật lý,A00,22.34,,SGD,2019
7140212,Sư phạm Hoá học,A00,22.51,,SGD,2019
7140213,Sư phạm Sinh học,B00,19.94,,SGD,2019
7140217,Sư phạm Ngữ văn,C00,21.25,,SGD,2019
7140218,Sư phạm Lịch sử,C00,20.88,,SGD,2019
7140219,Sư phạm Địa lý,"C00, C04",21.91,,SGD,2019
7140221,Sư phạm Âm nhạc,N01,18.0,,SGD,2019
7140222,Sư phạm Mỹ thuật,H00,19.25,,SGD,2019
7140231,Sư phạm Tiếng Anh,D01,23.13,,SGD,2019
7140247,Sư phạm khoa học tự nhiên,"A00, B00",18.05,,SGD,2019
7140249,Sư phạm Lịch sử - Địa lí,C00,18.25,,SGD,2019
7210205,Thanh nhạc,N02,20.5,,SGD,2019
7220201,Ngôn ngữ Anh,D01,22.66,,SGD,2019
7310401,Tâm lý học,D01,19.65,,SGD,2019
7310601,Quốc tế học,D01,19.43,,SGD,2019
7310630,Việt Nam học,C00,20.5,,SGD,2019
7320201,Thông tin - thư viện,"C04, D01",17.5,,SGD,2019
7340101,Quản trị kinh doanh,A01,21.71,,SGD,2019
7340101,Quản trị kinh doanh,D01,20.71,,SGD,2019
7340120,Kinh doanh quốc tế,A01,23.41,,SGD,2019
7340120,Kinh doanh quốc tế,D01,22.41,,SGD,2019
7340201,Tài chính Ngân hàng,C01,20.64,,SGD,2019
7340201,Tài chính Ngân hàng,D01,19.64,,SGD,2019
7340301,Kế toán,C01,20.94,,SGD,2019
7340301,Kế toán,D01,19.94,,SGD,2019
7340406,Quản trị văn phòng,C04,21.16,,SGD,2019
7340406,Quản trị văn phòng,D01,20.16,,SGD,2019
7380101,Luật,C03,19.95,,SGD,2019
7380101,Luật,D01,18.95,,SGD,2019
7440301,Khoa học môi trường,B00,16.05,,SGD,2019
7440301,Khoa học môi trường,A00,15.05,,SGD,2019
7460112,Toán ứng dụng,A00,17.45,,SGD,2019
7460112,Toán ứng dụng,A01,16.45,,SGD,2019
7480103,Kỹ thuật phần mềm,"A00, A01",20.46,,SGD,2019
7480201,Công nghệ thông tin,"A00, A01",20.56,,SGD,2019
7480201CLC,Công nghệ thông tin (chương trình chất lượng cao),"A00, A01",19.28,,SGD,2019
7510301,"Công nghệ kỹ thuật điện, điện tử",A00,19.5,,SGD,2019
7510301,"Công nghệ kỹ thuật điện, điện tử",A01,18.5,,SGD,2019
7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,18.0,,SGD,2019
7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,17.0,,SGD,2019
7510406,Công nghệ kỹ thuật môi trường,B00,16.1,,SGD,2019
7510406,Công nghệ kỹ thuật môi trường,A00,15.1,,SGD,2019
7520201,Kỹ thuật điện,A00,17.8,,SGD,2019
7520201,Kỹ thuật điện,A01,16.8,,SGD,2019
7520207,Kỹ thuật điện tử - viễn thông,A01,15.7,,SGD,2019
7520207,Kỹ thuật điện tử - viễn thông,A00,16.7,,SGD,2019
7220201,Ngôn ngữ Anh,D01,27.54,TS nữ,NQH,2024
7220202,Ngôn ngữ Nga,D01;D02,25.88,TS nam,NQH,2024
7220204,Ngôn ngữ Trung Quốc,D01;D04,26.67,TS nam,NQH,2024
7310206,Quan hệ quốc tế,D01,25.94,TS nam,NQH,2024
7860231,Trinh sát kỹ thuật,A00;A01,25.26,"TS nam, miền Bắc",NQH,2024
7220201,Ngôn ngữ Anh,D01,25.57,TS nam,NQH,2023
7220202,Ngôn ngữ Nga,D01;D02,23.81,TS nam,NQH,2023
7220204,Ngôn ngữ Trung Quốc,D01;D04,24.73,TS nam,NQH,2023
7310206,Quan hệ quốc tế,D01,26.17,TS nam,NQH,2023
7860231,Trinh sát kỹ thuật,A00;A01,25.1,"TS nam, miền Bắc",NQH,2023
7220201,Ngôn ngữ Anh,D01,25.28,Thí sinh nam,NQH,2022
7220202,Ngôn ngữ Anh,D01,26.76,Xét tuyển HSG bậc THPT đối với thí sinh nữ,NQH,2022
7220202,Ngôn ngữ Nga,D01;D02,25.66,Thí sinh nam,NQH,2022
7220204,Ngôn ngữ Trung Quốc,D01;D04,22.82,Thí sinh nam,NQH,2022
7310206,Quan hệ Quốc tế,D01,24.79,Thí sinh nam,NQH,2022
7860231,Trinh sát kỹ thuật,A00;A01,23.85,Thí sinh nam miền Nam,NQH,2022
7220201,Ngôn ngữ Anh,D01,26.63,"Xét tuyển HSG bậc THPT, thí sinh nam",NQH,2021
7220202,Ngôn ngữ Anh,D01,29.44,"Xét tuyển kết quả thi TN THPT, thí sinh nữ",NQH,2021
7220202,Ngôn ngữ Nga,D01;D02,25.8,"Thí sinh nam, xét tuyển kết quả thi TN THPT",NQH,2021
7220204,Ngôn ngữ Trung Quốc,D01;D04,26.65,"Thí sinh nam, xét tuyển kết quả thi TN THPT",NQH,2021
7860231,Trinh sát kỹ thuật,A00;A01,24.45,"Xét tuyển HSG bậc THPT, thí sinh nam, miền Bắc",NQH,2021
7220201,Ngôn ngữ Anh,D01,25.19,Xét tuyển từ kết quả thi TNTHPT thí sinh Nam (Toàn quốc),NQH,2020
7220202,Ngôn ngữ Nga,D01; D02,24.76,Thí sinh Nam toàn quốc,NQH,2020
7220204,Ngôn ngữ Trung Quốc,D01; D04,28.1,Xét tuyển từ kết quả thi TNTHPT thí sinh nữ toàn quốc,NQH,2020
7310206,Quan hệ quốc tế,D01,24.74,Thí sinh Nam toàn quốc,NQH,2020
7860231,ĐT Trinh sát Kỹ thuật,A00; A01,26.25,Thí sinh Nam miền Bắc,NQH,2020
7220201,Ngôn ngữ Anh đối với Nam,D01,23.98,,NQH,2019
7220201,Ngôn ngữ Anh đối với Nữ,D01,27.09,,NQH,2019
7220202,Ngôn ngữ Nga đối với Nam,"D01, D02",18.64,,NQH,2019
7220202,Ngôn ngữ Nga đối với Nữ,"D01, D02",25.78,,NQH,2019
7220204,Ngôn ngữ Trung Quốc đối với Nam,"D01, D04",21.78,,NQH,2019
7220204,Ngôn ngữ Trung Quốc đối với Nữ,"D01, D04",25.91,,NQH,2019
7310206,Quan hệ quốc tế đối với Nam,D01,23.54,Đạt mức 23.54 điểm : TA>= 8.6,NQH,2019
7310206,Quan hệ quốc tế đối với Nữ,D01,24.61,,NQH,2019
7860231,Trinh sát kỹ thuật đới với Nam phía Bắc,"A00, A01",21.25,,NQH,2019
7860231,Trinh sát kỹ thuật đới với Nam phía Nam,"A00, A01",20.25,,NQH,2019
NTS01,"Ngành Kinh tế 
Ngành  Quản trị kinh doanh",A00,28.0,,NTS,2024
NTS01,"Ngành Kinh tế 
Ngành  Quản trị kinh doanh",A01;D01;D06;D07,27.5,,NTS,2024
NTS02,"Ngành Tài chính - Ngân hàng
Ngành Kế toán 
Ngành Kinh doanh quốc tế 
Ngành Marketing",A00,28.2,,NTS,2024
NTS02,"Ngành Tài chính - Ngân hàng
Ngành Kế toán 
Ngành Kinh doanh quốc tế 
Ngành Marketing",A01;D01;D06;D07,27.7,,NTS,2024
NTS01,Ngành Kinh tế,A00,27.6,,NTS,2023
NTS01,Ngành Kinh tế,A01;D01;D06;D07,27.1,,NTS,2023
NTS01,Ngành Quản trị kinh doanh,A00,27.6,,NTS,2023
NTS01,Ngành Quản trị kinh doanh,A01;D01;D07,27.1,,NTS,2023
NTS02,"Ngành Tài chính - Ngân hàng
Ngành Kế toán
Ngành Kinh doanh quốc tế
Ngành Marketing",A00,27.8,,NTS,2023
NTS02,"Ngành Tài chính - Ngân hàng
Ngành Kế toán
Ngành Kinh doanh quốc tế
Ngành Marketing",A01;D01;D07,27.3,,NTS,2023
NTS01,"Kinh tế, Quản trị kinh doanh",A00,28.25,,NTS,2022
NTS01,"Kinh tế, Quản trị kinh doanh",A01;D01;D06;D07,27.75,,NTS,2022
NTS02,"Tài chính - Ngân hàng, Kế toán, Kinh doanh quốc tế, Marketing",A00,28.25,,NTS,2022
NTS02,"Tài chính - Ngân hàng, Kế toán, Kinh doanh quốc tế, Marketing",A01;D01;D06;D07,27.75,,NTS,2022
NTS01,"Kinh tế, quản trị kinh doanh",A00,28.55,,NTS,2021
NTS01,"Kinh tế, quản trị kinh doanh",A01;D01;D06;D07,28.05,,NTS,2021
NTS02,"Tài chính ngân hàng, kế toán, kinh doanh quốc tế",A00,28.4,,NTS,2021
NTS02,"Tài chính ngân hàng, kế toán, kinh doanh quốc tế",A01;D01;D06;D07,27.9,,NTS,2021
NTS01,Nhóm ngành Kinh tế - Quản trị,A00,28.15,"Các tổ hợp A01,D01,D06,D07 chênh lệch giảm 0,5 điểm",NTS,2020
NTS02,Nhóm ngành Tài chính - Kế toán,A00,27.85,"Các tổ hợp A01,D01,D06,D07 chênh lệch giảm 0,5 điểm",NTS,2020
NTS01,"Kinh tế, Quản trị kinh doanh",A00,26.4,Cơ sở TPHCM,NTS,2019
NTS01,"Kinh tế, Quản trị kinh doanh",A01; D01; D06; D07,25.9,Cơ sở TPHCM,NTS,2019
NTS02,"Tài chính-Ngân hàng, Kế toán",A00,25.9,Cơ sở TPHCM,NTS,2019
NTS02,"Tài chính-Ngân hàng, Kế toán",A01; D01; D07,25.4,Cơ sở TPHCM,NTS,2019
7380101,Luật,A01,21.05,Nam - phía Nam,HTA,2024
7380101,Luật,C00,28.1,Nam - phía Bắc,HTA,2024
7380101,Luật,D01,25.32,Nữ - phía Bắc,HTA,2024
7380101,Luật,A00,23.42,Nam - phía Bắc,HTA,2024
7380101,Luật,A01,21.15,Nam - phía Bắc,HTA,2023
7380101,Luật,D01,24.92,Nữ - phía Bắc,HTA,2023
7380101,Luật,C00,26.2,Nam - phía Bắc,HTA,2023
7380101,Luật,A00,21.5,Nam - phía Bắc,HTA,2023
7380101,Luật,A01,23.8,Nữ - phía Nam,HTA,2022
7380101,Luật,C00,27.75,Nam - phía Bắc,HTA,2022
7380101,Luật,D01,25.05,Nữ - phía Bắc,HTA,2022
7380101,Luật,A00,24.3,Nam - phía Bắc,HTA,2022
7380101,Luật,A00,24.25,Nam - Phía nam,HTA,2021
7380101,Luật,C00,27.25,Nữ - Phía nam,HTA,2021
7380101,Luật,A01,23.55,Nam - Phía nam,HTA,2021
7380101,Luật,D01,25.7,Nữ - Phía nam,HTA,2021
7380101,Luật,C00,24.5,Nam - Phía nam,HTA,2020
7380101,Luật,A00,22.1,Nam - Phía bắc,HTA,2020
7380101,Luật,D01,21.1,Nam - Phía nam,HTA,2020
7380101,Luật,A01,24.05,Nam - Phía bắc,HTA,2020
7380101,Luật - Phía Nam đối với Nam,C00,22.25,,HTA,2019
7380101,Luật - Phía Bắc đối với Nam,A00,20.55,,HTA,2019
7380101,Luật - Phía Nam đối với Nam,D01,20.3,,HTA,2019
7380101,Luật - Phía Bắc đối với Nam,A01,20.2,,HTA,2019
7380101,Luật - Phía Nam đối với Nữ,A00,20.2,,HTA,2019
7380101,Luật - Phía Bắc đối với Nam,C00,24.0,,HTA,2019
7380101,Luật - Phía Nam đối với Nữ,A01,20.25,,HTA,2019
7380101,Luật - Phía Bắc đối với Nam,D01,20.0,,HTA,2019
7380101,Luật - Phía Nam đối với Nữ,C00,24.5,,HTA,2019
7380101,Luật - Phía Bắc đối với Nữ,A00,20.35,,HTA,2019
7380101,Luật - Phía Nam đối với Nữ,D01,20.2,,HTA,2019
7380101,Luật - Phía Bắc đối với Nữ,A01,20.4,,HTA,2019
7380101,Luật - Phía Bắc đối với Nữ,C00,26.0,,HTA,2019
7380101,Luật - Phía Bắc đối với Nữ,D01,21.7,,HTA,2019
7380101,Luật - Phía Nam đối với Nam,A00,20.0,,HTA,2019
7380101,Luật - Phía Nam đối với Nam,A01,21.3,,HTA,2019
7140201,Giáo dục Mầm non,M09;M01,24.25,,DDS,2024
7140202,Giáo dục Tiểu học,A00;C00;D01;B00,27.5,,DDS,2024
7140204,Giáo dục Công dân,C00;C20;D66;C19,27.34,,DDS,2024
7140205,Giáo dục Chính trị,C00;C20;D66;C19,27.2,,DDS,2024
7140206,Giáo dục thể chất,T00;T02;T03;T05,23.25,,DDS,2024
7140209,Sư phạm Toán học,A00;A01,26.18,,DDS,2024
7140210,Sư phạm Tin học,A00;A01,24.1,,DDS,2024
7140211,Sư phạm Vật lý,A00;A01;A02,26.0,,DDS,2024
7140212,Sư phạm Hoá học,A00;D07;B00,25.99,,DDS,2024
7140213,Sư phạm Sinh học,B00;B08;B03,25.12,,DDS,2024
7140217,Sư phạm Ngữ văn,C00;C14;D66,27.83,,DDS,2024
7140218,Sư phạm Lịch sử,C00;C19,28.13,,DDS,2024
7140219,Sư phạm Địa lý,C00;D15,27.9,,DDS,2024
7140221,Sư phạm Âm nhạc,N00;N01,19.05,,DDS,2024
7140222,Sư phạm Mỹ thuật,H00;H07,24.3,,DDS,2024
7140247,Sư phạm Khoa học tự nhiên,A00;A02;B00;D90,25.24,,DDS,2024
7140249,Sư phạm Lịch sử - Địa lý,C00;D78;C19;C20,27.43,,DDS,2024
7140250,Sư phạm Tin học và Công nghệ Tiểu học,A00;C00;D01;B00,26.5,,DDS,2024
7229010,Lịch sử (chuyên ngành Quan hệ quốc tế),C00;C19;D14,25.17,,DDS,2024
7229030,Văn học,C00;D15;C14;D66,26.0,,DDS,2024
7229040,Văn hoá học,C00;D15;C14;D66,24.25,,DDS,2024
7310401,Tâm lý học,C00;D01;B00;D66,25.41,,DDS,2024
7310501,Địa lý học (chuyên ngành Địa lý du lịch),C00;D15,24.25,,DDS,2024
7310630,Việt Nam học (chuyên ngành Văn hóa du lịch),C00;D15;D14,24.25,,DDS,2024
7320101,Báo chí,C00;D01;C14;D66,25.8,,DDS,2024
7320108,Quan hệ công chúng,C00;D15;D14;D01,25.33,,DDS,2024
7420201,Công nghệ Sinh học,B00;B08;D07;B03,19.0,,DDS,2024
7440112,"Hóa học, gồm các chuyên ngành: Hóa Dược; Hóa phân tích môi trường",A00;D07;B00,21.3,,DDS,2024
7460108,Khoa học dữ liệu,A00;A01,20.1,,DDS,2024
7480201,Công nghệ thông tin,A00;A01,21.35,,DDS,2024
7520401,Vật lý kỹ thuật,A00;A01;A02,17.2,,DDS,2024
7760101,Công tác xã hội,C00;D01;C19;C20,24.68,,DDS,2024
7850101,Quản lý tài nguyên và môi trường,B00;C04;A00;B03,21.15,,DDS,2024
7140201,Giáo dục Mầm non,M09;M01,20.0,NK2 >= 8.25;TTNV <= 1,DDS,2023
7140202,Giáo dục Tiểu học,A00;C00;D01;B00,25.02,TTNV <= 11,DDS,2023
7140204,Giáo dục Công dân,C00;C20;D66;C19,25.33,VA >= 8;TTNV <= 6,DDS,2023
7140205,Giáo dục Chính trị,C00;C02;D66;C19,25.8,VA >= 8.25;TTNV <= 3,DDS,2023
7140206,Giáo dục thể chất,T00;T02;T03;T05,20.63,NK6 >= 7.25;TTNV <= 1,DDS,2023
7140209,Sư phạm Toán học,A00;A01,24.96,TO >= 8.4;TTNV <= 3,DDS,2023
7140210,Sư phạm Tin học,A00;A01,21.4,TO >= 6.4;TTNV <= 5,DDS,2023
7140211,Sư phạm Vật lý,A00;A01;A02,24.7,LI >= 7.5;TTNV <= 7,DDS,2023
7140212,Sư phạm Hoá học,A00;D07;B00,25.02,HO >= 8.25;TTNV <= 7,DDS,2023
7140213,Sư phạm Sinh học,B00;B08;B03,22.35,SI >= 5.75;TTNV <= 5,DDS,2023
7140217,Sư phạm Ngữ văn,C00;C14;D66,25.92,VA >= 8;TTNV <= 3,DDS,2023
7140218,Sư phạm Lịch sử,C00;C19,27.58,SU >= 8.75;TTNV <= 9,DDS,2023
7140219,Sư phạm Địa lý,C00;D15,24.63,DI >= 7.75;TTNV <= 3,DDS,2023
7140221,Sư phạm Âm nhạc,N00;N01,22.2,NK4 >= 6.5;TTNV <= 1,DDS,2023
7140247,Sư phạm Khoa học tự nhiên,A00;A02;B00,23.5,TO >= 8;TTNV <= 1,DDS,2023
7140249,Sư phạm Lịch sử- Địa lý,C00;C19;C20,25.8,VA >= 7.75;TTNV <= 12,DDS,2023
7140250,Sư phạm Tin học và Công nghệ Tiểu học,A00;C00;D01;B00,22.3,TTNV <= 5,DDS,2023
7229010,Lịch sử (chuyên ngành Quan hệ quốc tế),C00;C19;D14,22.25,SU >= 4.5;TTNV <= 3,DDS,2023
7229030,Văn học,C00;D15;C14;D66,23.34,VA >= 6.25;TTNV <= 10,DDS,2023
7229040,Văn hoá học,C00;D15;C14;D66,21.35,VA >= 7;TTNV <= 6,DDS,2023
7310401,Tâm lý học,C00;D01;B00;D66,23.0,TTNV <= 9,DDS,2023
7310501,Địa lý học (chuyên ngành  Địa lý du lịch),C00;D15,19.5,DI >= 6.5;TTNV <= 4,DDS,2023
7310630,Việt Nam học (chuyên ngành Văn hóa du lịch),C00;D15;D14,20.5,VA >= 6.75;TTNV <= 2,DDS,2023
7320101,Báo chí,C00;D15;C14;D66,24.77,VA >= 9;TTNV <= 6,DDS,2023
7420201,Công nghệ Sinh học,B00;B08;A01;B03,16.85,TO >= 5;TTNV <= 2,DDS,2023
7440112,Hóa học,A00;D07;B00,17.8,HO >= 6.75;TTNV <= 2,DDS,2023
7480201,Công nghệ thông tin,A00;A01,21.15,TO >= 7.4;TTNV <= 1,DDS,2023
7520401,Vật lý kỹ thuật,A00;A01;A02,15.35,LI >= 4.5;TTNV <= 3,DDS,2023
7760101,Công tác xã hội,C00;D01;C19;C20,21.75,VA >= 5;TTNV <= 3,DDS,2023
7850101,Quản lý tài nguyên và môi trường,B00;B08;A01;B03,15.9,TO >= 5.4;TTNV <= 2,DDS,2023
7140201,Giáo dục Mầm non,M01;M02,19.35,,DDS,2022
7140202,Giáo dục Tiểu học,A00;C00;D01;B00,24.8,,DDS,2022
7140204,Giáo dục Công dân,C00;C20;D66;C19,22.75,,DDS,2022
7140205,Giáo dục Chính trị,C00;C20;D66;C19,23.0,,DDS,2022
7140206,Giáo dục thể chất,T00;T01;T02;T05,21.94,,DDS,2022
7140209,Sư phạm Toán học,A00;A01,25.0,,DDS,2022
7140210,Sư phạm Tin học,A00;A01,19.4,,DDS,2022
7140211,Sư phạm Vật lý,A00;A01;A02,23.75,,DDS,2022
7140212,Sư phạm Hóa học,A00;D07;B00,24.15,,DDS,2022
7140213,Sư phạm Sinh học,B00;B08;B03,19.25,,DDS,2022
7140217,Sư phạm Ngữ văn,C00;C14;D66,25.75,,DDS,2022
7140218,Sư phạm Lịch sử,C00;C19,25.0,,DDS,2022
7140219,Sư phạm Địa lý,C00;D15,23.75,,DDS,2022
7140221,Sư phạm Âm nhạc,N00,20.16,,DDS,2022
7140247,Sư phạm Khoa học tự nhiên,A00;A02;B00;D90,21.0,,DDS,2022
7140249,Sư phạm Lịch sử - Địa lý,C00;D78;C19;C20,23.25,,DDS,2022
7140250,SP Tin học và Công nghệ Tiểu học,A00;C00;D01;B00,22.75,,DDS,2022
7229010,Lịch sử (Quan hệ quốc tế),C00;C19;D14,15.5,,DDS,2022
7229030,Văn học,C00;D15;C14;D66,20.0,,DDS,2022
7229040,Văn hóa học,C00;D15;C14;D66,15.25,,DDS,2022
7310401,Tâm lý học,C00;D01;B00;D66,21.5,,DDS,2022
7310401CLC,Tâm lý học (CLC),C00;D01;B00;D66,21.6,,DDS,2022
7310501,Địa lý học (Địa lý du lịch),C00;D15,20.5,,DDS,2022
7310630,Việt Nam học (Văn hóa du lịch),C00;D15;D14,18.75,,DDS,2022
7310630CLC,Việt Nam học (VH du lịch - CLC),C00;D15;D14,19.0,,DDS,2022
7320101,Báo chí,C00;D15;C14;D66,24.15,,DDS,2022
7320101CLC,Báo chí (CLC),C00;D15;C14;D66,24.25,,DDS,2022
7420201,Công nghệ sinh học,B00;B08;A01;B03,16.85,,DDS,2022
7440112,Hóa học,A00;D07;B00,16.0,,DDS,2022
7480201,Công nghệ thông tin,A00;A01,22.3,,DDS,2022
7480201CLC,Công nghệ thông tin (CLC),A00;A01,22.35,,DDS,2022
7520401,Vật lý kỹ thuật,A00;A01;A02,15.8,,DDS,2022
7760101,Công tác xã hội,C00;D01;C19;C20,20.75,,DDS,2022
7850101,Quản lý tài nguyên và môi trường,B00;B08;A01;B03,15.85,,DDS,2022
7140201,Giáo dục Mầm non,M01;M09,19.35,NK2 >=2; TTNV <=1,DDS,2021
7140202,Giáo dục Tiểu học,D01,22.85,TTNV < = 1,DDS,2021
7140204,Giáo dục Công dân,C00;C20;D66;C19,21.25,VA >= 8.75; TTNV <= 4,DDS,2021
7140205,Giáo dục Chính trị,C00;C20;D66;C19,23.5,VA >= 6.5; TTNV <= 1,DDS,2021
